Passport,Destination,Requirement
MDA,KOR,covid ban
MDA,SSD,e-visa
MDA,ESP,90
MDA,LKA,e-visa
MDA,VCT,30
MDA,SDN,visa required
MDA,SUR,e-visa
MDA,SWE,90
MDA,CHE,90
MDA,SYR,visa required
MDA,TWN,covid ban
MDA,TJK,visa free
MDA,TZA,visa on arrival
MDA,THA,covid ban
MDA,TLS,visa on arrival
MDA,TGO,visa on arrival
MDA,TON,visa required
MDA,TTO,visa required
MDA,TUN,90
MDA,TUR,90
MDA,TKM,visa required
MDA,TUV,visa on arrival
MDA,UGA,e-visa
MDA,UKR,visa free
MDA,ARE,e-visa
MDA,GBR,visa required
MDA,USA,visa required
MDA,URY,visa required
MDA,UZB,visa free
MDA,VUT,covid ban
MDA,VAT,covid ban
MDA,VEN,visa required
MDA,VNM,covid ban
MDA,YEM,visa required
MDA,ZMB,visa on arrival
MDA,ZWE,visa on arrival
MDA,AFG,visa required
MCO,ALB,90
MCO,DZA,visa required
MCO,AND,visa free
MCO,AGO,visa on arrival
MCO,ATG,180
MCO,ARG,covid ban
MCO,ARM,180
MCO,AUS,covid ban
MCO,AUT,visa free
MCO,AZE,covid ban
MCO,BHS,90
MCO,BHR,visa on arrival
MCO,BGD,covid ban
MCO,BRB,90
MCO,BLR,30
MCO,BEL,90
MCO,BLZ,visa free
MCO,BEN,e-visa
MCO,BTN,visa required
MCO,BOL,90
MCO,BIH,90
MCO,BWA,90
MCO,BRA,90
MCO,BRN,covid ban
MCO,BGR,visa free
MCO,BFA,visa required
MCO,BDI,visa required
MCO,KHM,covid ban
MCO,CMR,covid ban
MCO,CAN,e-visa
MCO,CPV,30
MCO,CAF,visa required
MCO,TCD,visa required
MCO,CHL,90
MCO,CHN,visa required
MCO,COL,90
MCO,COM,visa on arrival
MCO,COG,visa required
MCO,COD,visa required
MCO,CRI,90
MCO,CIV,e-visa
MCO,HRV,visa free
MCO,CUB,visa required
MCO,CYP,90
MCO,CZE,visa free
MCO,DNK,90
MCO,DJI,e-visa
MCO,DMA,21
MCO,DOM,visa free
MCO,ECU,90
MCO,EGY,visa on arrival
MCO,SLV,90
MCO,GNQ,visa required
MCO,ERI,visa required
MCO,EST,visa free
MCO,SWZ,30
MCO,ETH,e-visa
MCO,FJI,120
MCO,FIN,90
MCO,FRA,visa free
MCO,GAB,e-visa
MCO,GMB,90
MCO,GEO,360
MCO,DEU,visa free
MCO,GHA,visa required
MCO,GRC,90
MCO,GRD,90
MCO,GTM,90
MCO,GIN,e-visa
MCO,GNB,visa on arrival
MCO,GUY,visa on arrival
MCO,HTI,90
MCO,HND,90
MCO,HKG,90
MCO,HUN,90
MCO,ISL,90
MCO,IND,covid ban
MCO,IDN,covid ban
MCO,IRN,e-visa
MCO,IRQ,visa required
MCO,IRL,visa free
MCO,ISR,covid ban
MCO,ITA,90
MCO,JAM,e-visa
MCO,JPN,covid ban
MCO,JOR,visa on arrival
MCO,KAZ,covid ban
MCO,KEN,e-visa
MCO,KIR,visa required
MCO,XKX,90
MCO,KWT,covid ban
MCO,KGZ,60
MCO,LAO,covid ban
MCO,LVA,visa free
MCO,LBN,visa on arrival
MCO,LSO,e-visa
MCO,LBR,visa required
MCO,LBY,visa required
MCO,LIE,90
MCO,LTU,visa free
MCO,LUX,90
MCO,MAC,covid ban
MCO,MDG,visa on arrival
MCO,MWI,visa on arrival
MCO,MYS,covid ban
MCO,MDV,visa on arrival
MCO,MLI,visa required
MCO,MLT,90
MCO,MHL,covid ban
MCO,MRT,visa on arrival
MCO,MUS,90
MCO,MEX,180
MCO,FSM,covid ban
MCO,MDA,90
MCO,MCO,-1
MCO,MNG,covid ban
MCO,MNE,90
MCO,MAR,90
MCO,MOZ,visa on arrival
MCO,MMR,covid ban
MCO,NAM,visa required
MCO,NRU,visa required
MCO,NPL,visa on arrival
MCO,NLD,90
MCO,NZL,covid ban
MCO,NIC,90
MCO,NER,visa required
MCO,NGA,visa on arrival
MCO,PRK,visa required
MCO,MKD,90
MCO,NOR,90
MCO,OMN,visa on arrival
MCO,PAK,visa on arrival
MCO,PLW,visa on arrival
MCO,PSE,visa free
MCO,PAN,180
MCO,PNG,covid ban
MCO,PRY,90
MCO,PER,180
MCO,PHL,covid ban
MCO,POL,visa free
MCO,PRT,90
MCO,QAT,30
MCO,ROU,visa free
MCO,RUS,covid ban
MCO,RWA,visa on arrival
MCO,KNA,90
MCO,LCA,42
MCO,WSM,visa on arrival
MCO,SMR,90
MCO,STP,15
MCO,SAU,covid ban
MCO,SEN,visa on arrival
MCO,SRB,90
MCO,SYC,90
MCO,SLE,visa required
MCO,SGP,covid ban
MCO,SVK,90
MCO,SVN,visa free
MCO,SLB,covid ban
MCO,SOM,visa on arrival
MCO,ZAF,90
MCO,KOR,e-visa
MCO,SSD,e-visa
MCO,ESP,visa free
MCO,LKA,e-visa
MCO,VCT,30
MCO,SDN,visa required
MCO,SUR,e-visa
MCO,SWE,90
MCO,CHE,90
MCO,SYR,visa required
MCO,TWN,covid ban
MCO,TJK,visa on arrival
MCO,TZA,visa on arrival
MCO,THA,30
MCO,TLS,visa on arrival
MCO,TGO,visa on arrival
MCO,TON,visa on arrival
MCO,TTO,visa required
MCO,TUN,90
MCO,TUR,90
MCO,TKM,visa required
MCO,TUV,visa on arrival
MCO,UGA,e-visa
MCO,UKR,90
MCO,ARE,visa on arrival
MCO,GBR,180
MCO,USA,e-visa
MCO,URY,90
MCO,UZB,30
MCO,VUT,covid ban
MCO,VAT,90
MCO,VEN,90
MCO,VNM,covid ban
MCO,YEM,visa required
MCO,ZMB,visa on arrival
MCO,ZWE,visa on arrival
MCO,AFG,visa required
MNG,ALB,e-visa
MNG,DZA,visa required
MNG,AND,visa required
MNG,AGO,visa on arrival
MNG,ATG,e-visa
MNG,ARG,covid ban
MNG,ARM,e-visa
MNG,AUS,covid ban
MNG,AUT,visa required
MNG,AZE,e-visa
MNG,BHS,visa required
MNG,BHR,e-visa
MNG,BGD,covid ban
MNG,BRB,visa required
MNG,BLR,90
MNG,BEL,visa required
MNG,BLZ,visa required
MNG,BEN,e-visa
MNG,BTN,visa required
MNG,BOL,visa on arrival
MNG,BIH,visa required
MNG,BWA,visa required
MNG,BRA,90
MNG,BRN,covid ban
MNG,BGR,covid ban
MNG,BFA,visa required
MNG,BDI,visa required
MNG,KHM,covid ban
MNG,CMR,covid ban
MNG,CAN,visa required
MNG,CPV,visa on arrival
MNG,CAF,visa required
MNG,TCD,visa required
MNG,CHL,90
MNG,CHN,30
MNG,COL,e-visa
MNG,COM,visa on arrival
MNG,COG,visa required
MNG,COD,visa required
MNG,CRI,visa required
MNG,CIV,e-visa
MNG,HRV,visa required
MNG,CUB,30
MNG,CYP,covid ban
MNG,CZE,covid ban
MNG,DNK,covid ban
MNG,DJI,e-visa
MNG,DMA,21
MNG,DOM,visa required
MNG,ECU,90
MNG,EGY,visa required
MNG,SLV,visa required
MNG,GNQ,visa required
MNG,ERI,visa required
MNG,EST,visa required
MNG,SWZ,visa required
MNG,ETH,e-visa
MNG,FJI,visa required
MNG,FIN,visa required
MNG,FRA,visa required
MNG,GAB,e-visa
MNG,GMB,visa required
MNG,GEO,e-visa
MNG,DEU,visa required
MNG,GHA,visa required
MNG,GRC,covid ban
MNG,GRD,visa required
MNG,GTM,visa required
MNG,GIN,e-visa
MNG,GNB,visa on arrival
MNG,GUY,visa on arrival
MNG,HTI,90
MNG,HND,visa required
MNG,HKG,14
MNG,HUN,visa required
MNG,ISL,visa required
MNG,IND,covid ban
MNG,IDN,covid ban
MNG,IRN,e-visa
MNG,IRQ,visa required
MNG,IRL,visa required
MNG,ISR,covid ban
MNG,ITA,covid ban
MNG,JAM,visa required
MNG,JPN,covid ban
MNG,JOR,covid ban
MNG,KAZ,covid ban
MNG,KEN,e-visa
MNG,KIR,visa required
MNG,XKX,visa required
MNG,KWT,covid ban
MNG,KGZ,90
MNG,LAO,covid ban
MNG,LVA,visa required
MNG,LBN,visa required
MNG,LSO,e-visa
MNG,LBR,visa required
MNG,LBY,visa required
MNG,LIE,visa required
MNG,LTU,visa required
MNG,LUX,covid ban
MNG,MAC,covid ban
MNG,MDG,visa on arrival
MNG,MWI,visa on arrival
MNG,MYS,covid ban
MNG,MDV,visa on arrival
MNG,MLI,visa required
MNG,MLT,visa required
MNG,MHL,covid ban
MNG,MRT,visa on arrival
MNG,MUS,visa on arrival
MNG,MEX,visa required
MNG,FSM,covid ban
MNG,MDA,e-visa
MNG,MCO,visa required
MNG,MNG,-1
MNG,MNE,visa required
MNG,MAR,visa required
MNG,MOZ,visa on arrival
MNG,MMR,covid ban
MNG,NAM,visa required
MNG,NRU,visa required
MNG,NPL,visa on arrival
MNG,NLD,visa required
MNG,NZL,covid ban
MNG,NIC,visa required
MNG,NER,visa required
MNG,NGA,visa on arrival
MNG,PRK,visa required
MNG,MKD,visa required
MNG,NOR,visa required
MNG,OMN,e-visa
MNG,PAK,e-visa
MNG,PLW,visa on arrival
MNG,PSE,visa free
MNG,PAN,180
MNG,PNG,covid ban
MNG,PRY,visa required
MNG,PER,visa required
MNG,PHL,covid ban
MNG,POL,covid ban
MNG,PRT,covid ban
MNG,QAT,visa required
MNG,ROU,visa required
MNG,RUS,covid ban
MNG,RWA,visa on arrival
MNG,KNA,e-visa
MNG,LCA,visa on arrival
MNG,WSM,visa on arrival
MNG,SMR,covid ban
MNG,STP,e-visa
MNG,SAU,covid ban
MNG,SEN,visa on arrival
MNG,SRB,90
MNG,SYC,90
MNG,SLE,visa required
MNG,SGP,covid ban
MNG,SVK,visa required
MNG,SVN,visa required
MNG,SLB,covid ban
MNG,SOM,visa on arrival
MNG,ZAF,visa required
MNG,KOR,covid ban
MNG,SSD,e-visa
MNG,ESP,visa required
MNG,LKA,e-visa
MNG,VCT,30
MNG,SDN,visa required
MNG,SUR,e-visa
MNG,SWE,covid ban
MNG,CHE,visa required
MNG,SYR,visa required
MNG,TWN,covid ban
MNG,TJK,visa on arrival
MNG,TZA,visa on arrival
MNG,THA,30
MNG,TLS,visa on arrival
MNG,TGO,visa on arrival
MNG,TON,visa required
MNG,TTO,visa required
MNG,TUN,visa required
MNG,TUR,30
MNG,TKM,visa required
MNG,TUV,visa on arrival
MNG,UGA,e-visa
MNG,UKR,visa required
MNG,ARE,e-visa
MNG,GBR,visa required
MNG,USA,visa required
MNG,URY,30
MNG,UZB,30
MNG,VUT,covid ban
MNG,VAT,covid ban
MNG,VEN,visa required
MNG,VNM,covid ban
MNG,YEM,visa required
MNG,ZMB,visa on arrival
MNG,ZWE,e-visa
MNG,AFG,visa required
MNE,ALB,90
MNE,DZA,visa required
MNE,AND,90
MNE,AGO,visa on arrival
MNE,ATG,e-visa
MNE,ARG,covid ban
MNE,ARM,180
MNE,AUS,covid ban
MNE,AUT,90
MNE,AZE,e-visa
MNE,BHS,visa required
MNE,BHR,e-visa
MNE,BGD,covid ban
MNE,BRB,visa required
MNE,BLR,30
MNE,BEL,90
MNE,BLZ,visa required
MNE,BEN,e-visa
MNE,BTN,visa required
MNE,BOL,visa on arrival
MNE,BIH,90
MNE,BWA,visa required
MNE,BRA,90
MNE,BRN,covid ban
MNE,BGR,covid ban
MNE,BFA,visa required
MNE,BDI,visa required
MNE,KHM,covid ban
MNE,CMR,covid ban
MNE,CAN,visa required
MNE,CPV,visa on arrival
MNE,CAF,visa required
MNE,TCD,visa required
MNE,CHL,90
MNE,CHN,visa required
MNE,COL,90
MNE,COM,visa on arrival
MNE,COG,visa required
MNE,COD,visa required
MNE,CRI,90
MNE,CIV,e-visa
MNE,HRV,90
MNE,CUB,90
MNE,CYP,covid ban
MNE,CZE,covid ban
MNE,DNK,covid ban
MNE,DJI,e-visa
MNE,DMA,21
MNE,DOM,visa required
MNE,ECU,90
MNE,EGY,visa on arrival
MNE,SLV,visa required
MNE,GNQ,visa required
MNE,ERI,visa required
MNE,EST,90
MNE,SWZ,30
MNE,ETH,e-visa
MNE,FJI,visa required
MNE,FIN,90
MNE,FRA,90
MNE,GAB,e-visa
MNE,GMB,90
MNE,GEO,360
MNE,DEU,90
MNE,GHA,visa required
MNE,GRC,90
MNE,GRD,visa required
MNE,GTM,visa required
MNE,GIN,e-visa
MNE,GNB,visa on arrival
MNE,GUY,visa on arrival
MNE,HTI,90
MNE,HND,visa required
MNE,HKG,14
MNE,HUN,90
MNE,ISL,90
MNE,IND,covid ban
MNE,IDN,covid ban
MNE,IRN,e-visa
MNE,IRQ,visa required
MNE,IRL,visa required
MNE,ISR,covid ban
MNE,ITA,covid ban
MNE,JAM,visa on arrival
MNE,JPN,covid ban
MNE,JOR,visa on arrival
MNE,KAZ,covid ban
MNE,KEN,e-visa
MNE,KIR,visa required
MNE,XKX,90
MNE,KWT,covid ban
MNE,KGZ,visa on arrival
MNE,LAO,covid ban
MNE,LVA,90
MNE,LBN,visa on arrival
MNE,LSO,e-visa
MNE,LBR,visa required
MNE,LBY,visa required
MNE,LIE,90
MNE,LTU,90
MNE,LUX,90
MNE,MAC,covid ban
MNE,MDG,visa on arrival
MNE,MWI,visa on arrival
MNE,MYS,covid ban
MNE,MDV,visa on arrival
MNE,MLI,visa required
MNE,MLT,covid ban
MNE,MHL,covid ban
MNE,MRT,visa on arrival
MNE,MUS,visa on arrival
MNE,MEX,visa required
MNE,FSM,covid ban
MNE,MDA,90
MNE,MCO,90
MNE,MNG,covid ban
MNE,MNE,-1
MNE,MAR,visa required
MNE,MOZ,visa on arrival
MNE,MMR,covid ban
MNE,NAM,visa required
MNE,NRU,visa required
MNE,NPL,visa on arrival
MNE,NLD,90
MNE,NZL,covid ban
MNE,NIC,visa on arrival
MNE,NER,visa required
MNE,NGA,visa on arrival
MNE,PRK,visa required
MNE,MKD,90
MNE,NOR,90
MNE,OMN,visa on arrival
MNE,PAK,e-visa
MNE,PLW,visa on arrival
MNE,PSE,visa free
MNE,PAN,180
MNE,PNG,covid ban
MNE,PRY,visa required
MNE,PER,90
MNE,PHL,covid ban
MNE,POL,covid ban
MNE,PRT,covid ban
MNE,QAT,visa on arrival
MNE,ROU,90
MNE,RUS,covid ban
MNE,RWA,visa on arrival
MNE,KNA,e-visa
MNE,LCA,42
MNE,WSM,visa on arrival
MNE,SMR,covid ban
MNE,STP,e-visa
MNE,SAU,covid ban
MNE,SEN,visa on arrival
MNE,SRB,90
MNE,SYC,90
MNE,SLE,visa required
MNE,SGP,covid ban
MNE,SVK,90
MNE,SVN,90
MNE,SLB,covid ban
MNE,SOM,visa on arrival
MNE,ZAF,visa required
MNE,KOR,covid ban
MNE,SSD,e-visa
MNE,ESP,90
MNE,LKA,e-visa
MNE,VCT,30
MNE,SDN,visa required
MNE,SUR,e-visa
MNE,SWE,covid ban
MNE,CHE,90
MNE,SYR,visa required
MNE,TWN,covid ban
MNE,TJK,e-visa
MNE,TZA,visa on arrival
MNE,THA,covid ban
MNE,TLS,visa on arrival
MNE,TGO,visa on arrival
MNE,TON,visa required
MNE,TTO,90
MNE,TUN,90
MNE,TUR,90
MNE,TKM,visa required
MNE,TUV,visa on arrival
MNE,UGA,e-visa
MNE,UKR,90
MNE,ARE,90
MNE,GBR,visa required
MNE,USA,visa required
MNE,URY,90
MNE,UZB,30
MNE,VUT,covid ban
MNE,VAT,covid ban
MNE,VEN,visa required
MNE,VNM,covid ban
MNE,YEM,visa required
MNE,ZMB,90
MNE,ZWE,e-visa
MNE,AFG,visa required
MAR,ALB,e-visa
MAR,DZA,90
MAR,AND,visa required
MAR,AGO,visa on arrival
MAR,ATG,e-visa
MAR,ARG,covid ban
MAR,ARM,visa required
MAR,AUS,covid ban
MAR,AUT,visa required
MAR,AZE,e-visa
MAR,BHS,visa required
MAR,BHR,e-visa
MAR,BGD,covid ban
MAR,BRB,90
MAR,BLR,visa required
MAR,BEL,visa required
MAR,BLZ,30
MAR,BEN,90
MAR,BTN,visa required
MAR,BOL,visa on arrival
MAR,BIH,visa required
MAR,BWA,visa required
MAR,BRA,90
MAR,BRN,covid ban
MAR,BGR,visa required
MAR,BFA,visa required
MAR,BDI,visa required
MAR,KHM,covid ban
MAR,CMR,covid ban
MAR,CAN,visa required
MAR,CPV,visa required
MAR,CAF,visa required
MAR,TCD,visa required
MAR,CHL,visa required
MAR,CHN,visa required
MAR,COL,e-visa
MAR,COM,visa on arrival
MAR,COG,visa on arrival
MAR,COD,visa required
MAR,CRI,visa required
MAR,CIV,90
MAR,HRV,visa required
MAR,CUB,visa required
MAR,CYP,covid ban
MAR,CZE,covid ban
MAR,DNK,covid ban
MAR,DJI,e-visa
MAR,DMA,21
MAR,DOM,60
MAR,ECU,90
MAR,EGY,visa required
MAR,SLV,visa required
MAR,GNQ,visa required
MAR,ERI,visa required
MAR,EST,visa required
MAR,SWZ,visa required
MAR,ETH,e-visa
MAR,FJI,visa required
MAR,FIN,visa required
MAR,FRA,visa required
MAR,GAB,30
MAR,GMB,90
MAR,GEO,visa required
MAR,DEU,visa required
MAR,GHA,visa required
MAR,GRC,covid ban
MAR,GRD,90
MAR,GTM,visa required
MAR,GIN,visa free
MAR,GNB,visa on arrival
MAR,GUY,visa on arrival
MAR,HTI,90
MAR,HND,visa required
MAR,HKG,30
MAR,HUN,covid ban
MAR,ISL,visa required
MAR,IND,covid ban
MAR,IDN,covid ban
MAR,IRN,e-visa
MAR,IRQ,visa required
MAR,IRL,visa required
MAR,ISR,covid ban
MAR,ITA,covid ban
MAR,JAM,visa required
MAR,JPN,covid ban
MAR,JOR,covid ban
MAR,KAZ,covid ban
MAR,KEN,e-visa
MAR,KIR,visa required
MAR,XKX,visa required
MAR,KWT,covid ban
MAR,KGZ,e-visa
MAR,LAO,covid ban
MAR,LVA,visa required
MAR,LBN,visa on arrival
MAR,LSO,e-visa
MAR,LBR,visa required
MAR,LBY,visa required
MAR,LIE,visa required
MAR,LTU,visa required
MAR,LUX,covid ban
MAR,MAC,covid ban
MAR,MDG,visa on arrival
MAR,MWI,e-visa
MAR,MYS,covid ban
MAR,MDV,visa on arrival
MAR,MLI,90
MAR,MLT,visa required
MAR,MHL,covid ban
MAR,MRT,visa on arrival
MAR,MUS,visa on arrival
MAR,MEX,visa required
MAR,FSM,covid ban
MAR,MDA,e-visa
MAR,MCO,visa required
MAR,MNG,covid ban
MAR,MNE,visa required
MAR,MAR,-1
MAR,MOZ,visa on arrival
MAR,MMR,covid ban
MAR,NAM,visa required
MAR,NRU,visa required
MAR,NPL,visa on arrival
MAR,NLD,visa required
MAR,NZL,covid ban
MAR,NIC,visa on arrival
MAR,NER,90
MAR,NGA,visa on arrival
MAR,PRK,visa required
MAR,MKD,visa required
MAR,NOR,visa required
MAR,OMN,e-visa
MAR,PAK,e-visa
MAR,PLW,visa on arrival
MAR,PSE,visa free
MAR,PAN,visa required
MAR,PNG,covid ban
MAR,PRY,visa required
MAR,PER,visa required
MAR,PHL,covid ban
MAR,POL,covid ban
MAR,PRT,visa required
MAR,QAT,e-visa
MAR,ROU,visa required
MAR,RUS,visa required
MAR,RWA,visa on arrival
MAR,KNA,e-visa
MAR,LCA,visa required
MAR,WSM,visa on arrival
MAR,SMR,covid ban
MAR,STP,15
MAR,SAU,covid ban
MAR,SEN,90
MAR,SRB,visa required
MAR,SYC,90
MAR,SLE,visa required
MAR,SGP,covid ban
MAR,SVK,visa required
MAR,SVN,visa required
MAR,SLB,covid ban
MAR,SOM,visa on arrival
MAR,ZAF,visa required
MAR,KOR,covid ban
MAR,SSD,e-visa
MAR,ESP,visa required
MAR,LKA,e-visa
MAR,VCT,30
MAR,SDN,visa required
MAR,SUR,e-visa
MAR,SWE,visa required
MAR,CHE,visa required
MAR,SYR,visa free
MAR,TWN,covid ban
MAR,TJK,visa on arrival
MAR,TZA,visa on arrival
MAR,THA,covid ban
MAR,TLS,visa on arrival
MAR,TGO,visa on arrival
MAR,TON,visa required
MAR,TTO,visa required
MAR,TUN,visa free
MAR,TUR,90
MAR,TKM,visa required
MAR,TUV,visa on arrival
MAR,UGA,e-visa
MAR,UKR,visa required
MAR,ARE,e-visa
MAR,GBR,visa required
MAR,USA,visa required
MAR,URY,visa required
MAR,UZB,e-visa
MAR,VUT,covid ban
MAR,VAT,covid ban
MAR,VEN,visa required
MAR,VNM,covid ban
MAR,YEM,visa required
MAR,ZMB,e-visa
MAR,ZWE,e-visa
MAR,AFG,visa required
MOZ,ALB,e-visa
MOZ,DZA,visa required
MOZ,AND,visa required
MOZ,AGO,visa on arrival
MOZ,ATG,e-visa
MOZ,ARG,covid ban
MOZ,ARM,visa required
MOZ,AUS,covid ban
MOZ,AUT,visa required
MOZ,AZE,covid ban
MOZ,BHS,visa required
MOZ,BHR,e-visa
MOZ,BGD,covid ban
MOZ,BRB,visa required
MOZ,BLR,visa required
MOZ,BEL,visa required
MOZ,BLZ,visa required
MOZ,BEN,90
MOZ,BTN,visa required
MOZ,BOL,visa on arrival
MOZ,BIH,visa required
MOZ,BWA,90
MOZ,BRA,visa required
MOZ,BRN,covid ban
MOZ,BGR,visa required
MOZ,BFA,visa required
MOZ,BDI,visa required
MOZ,KHM,covid ban
MOZ,CMR,covid ban
MOZ,CAN,visa required
MOZ,CPV,visa on arrival
MOZ,CAF,visa required
MOZ,TCD,visa required
MOZ,CHL,visa required
MOZ,CHN,visa required
MOZ,COL,e-visa
MOZ,COM,visa on arrival
MOZ,COG,visa required
MOZ,COD,visa required
MOZ,CRI,visa required
MOZ,CIV,e-visa
MOZ,HRV,visa required
MOZ,CUB,visa required
MOZ,CYP,covid ban
MOZ,CZE,covid ban
MOZ,DNK,covid ban
MOZ,DJI,e-visa
MOZ,DMA,180
MOZ,DOM,visa required
MOZ,ECU,90
MOZ,EGY,visa required
MOZ,SLV,visa required
MOZ,GNQ,visa required
MOZ,ERI,visa required
MOZ,EST,visa required
MOZ,SWZ,30
MOZ,ETH,visa on arrival
MOZ,FJI,visa required
MOZ,FIN,visa required
MOZ,FRA,visa required
MOZ,GAB,e-visa
MOZ,GMB,90
MOZ,GEO,e-visa
MOZ,DEU,visa required
MOZ,GHA,visa on arrival
MOZ,GRC,covid ban
MOZ,GRD,90
MOZ,GTM,visa required
MOZ,GIN,e-visa
MOZ,GNB,visa on arrival
MOZ,GUY,visa on arrival
MOZ,HTI,90
MOZ,HND,visa required
MOZ,HKG,14
MOZ,HUN,covid ban
MOZ,ISL,visa required
MOZ,IND,covid ban
MOZ,IDN,covid ban
MOZ,IRN,e-visa
MOZ,IRQ,visa required
MOZ,IRL,visa required
MOZ,ISR,covid ban
MOZ,ITA,covid ban
MOZ,JAM,e-visa
MOZ,JPN,covid ban
MOZ,JOR,covid ban
MOZ,KAZ,covid ban
MOZ,KEN,e-visa
MOZ,KIR,visa required
MOZ,XKX,visa required
MOZ,KWT,covid ban
MOZ,KGZ,e-visa
MOZ,LAO,covid ban
MOZ,LVA,visa required
MOZ,LBN,visa required
MOZ,LSO,e-visa
MOZ,LBR,visa required
MOZ,LBY,visa required
MOZ,LIE,visa required
MOZ,LTU,visa required
MOZ,LUX,covid ban
MOZ,MAC,covid ban
MOZ,MDG,visa on arrival
MOZ,MWI,90
MOZ,MYS,covid ban
MOZ,MDV,visa on arrival
MOZ,MLI,visa required
MOZ,MLT,covid ban
MOZ,MHL,covid ban
MOZ,MRT,visa on arrival
MOZ,MUS,90
MOZ,MEX,visa required
MOZ,FSM,covid ban
MOZ,MDA,e-visa
MOZ,MCO,visa required
MOZ,MNG,covid ban
MOZ,MNE,visa required
MOZ,MAR,visa required
MOZ,MOZ,-1
MOZ,MMR,covid ban
MOZ,NAM,90
MOZ,NRU,visa required
MOZ,NPL,visa on arrival
MOZ,NLD,visa required
MOZ,NZL,covid ban
MOZ,NIC,visa on arrival
MOZ,NER,visa required
MOZ,NGA,visa on arrival
MOZ,PRK,visa required
MOZ,MKD,visa required
MOZ,NOR,visa required
MOZ,OMN,e-visa
MOZ,PAK,visa on arrival
MOZ,PLW,visa on arrival
MOZ,PSE,visa required
MOZ,PAN,visa required
MOZ,PNG,covid ban
MOZ,PRY,visa required
MOZ,PER,visa required
MOZ,PHL,covid ban
MOZ,POL,covid ban
MOZ,PRT,covid ban
MOZ,QAT,e-visa
MOZ,ROU,visa required
MOZ,RUS,covid ban
MOZ,RWA,visa on arrival
MOZ,KNA,e-visa
MOZ,LCA,visa on arrival
MOZ,WSM,visa on arrival
MOZ,SMR,covid ban
MOZ,STP,visa free
MOZ,SAU,covid ban
MOZ,SEN,visa on arrival
MOZ,SRB,visa required
MOZ,SYC,90
MOZ,SLE,visa on arrival
MOZ,SGP,covid ban
MOZ,SVK,visa required
MOZ,SVN,visa required
MOZ,SLB,covid ban
MOZ,SOM,visa on arrival
MOZ,ZAF,30
MOZ,KOR,covid ban
MOZ,SSD,e-visa
MOZ,ESP,visa required
MOZ,LKA,e-visa
MOZ,VCT,30
MOZ,SDN,visa required
MOZ,SUR,e-visa
MOZ,SWE,covid ban
MOZ,CHE,visa required
MOZ,SYR,visa required
MOZ,TWN,covid ban
MOZ,TJK,e-visa
MOZ,TZA,90
MOZ,THA,covid ban
MOZ,TLS,visa on arrival
MOZ,TGO,visa on arrival
MOZ,TON,visa required
MOZ,TTO,visa required
MOZ,TUN,visa required
MOZ,TUR,visa required
MOZ,TKM,visa required
MOZ,TUV,visa on arrival
MOZ,UGA,e-visa
MOZ,UKR,visa required
MOZ,ARE,e-visa
MOZ,GBR,visa required
MOZ,USA,visa required
MOZ,URY,visa required
MOZ,UZB,e-visa
MOZ,VUT,covid ban
MOZ,VAT,covid ban
MOZ,VEN,visa required
MOZ,VNM,covid ban
MOZ,YEM,visa required
MOZ,ZMB,90
MOZ,ZWE,90
MOZ,AFG,visa required
MMR,ALB,e-visa
MMR,DZA,visa required
MMR,AND,visa required
MMR,AGO,visa on arrival
MMR,ATG,e-visa
MMR,ARG,covid ban
MMR,ARM,e-visa
MMR,AUS,covid ban
MMR,AUT,visa required
MMR,AZE,covid ban
MMR,BHS,visa required
MMR,BHR,e-visa
MMR,BGD,covid ban
MMR,BRB,visa required
MMR,BLR,visa required
MMR,BEL,visa required
MMR,BLZ,visa required
MMR,BEN,e-visa
MMR,BTN,visa required
MMR,BOL,visa on arrival
MMR,BIH,visa required
MMR,BWA,visa required
MMR,BRA,visa required
MMR,BRN,covid ban
MMR,BGR,covid ban
MMR,BFA,visa required
MMR,BDI,visa required
MMR,KHM,covid ban
MMR,CMR,covid ban
MMR,CAN,visa required
MMR,CPV,visa on arrival
MMR,CAF,visa required
MMR,TCD,visa required
MMR,CHL,visa required
MMR,CHN,visa required
MMR,COL,e-visa
MMR,COM,visa on arrival
MMR,COG,visa required
MMR,COD,visa required
MMR,CRI,visa required
MMR,CIV,e-visa
MMR,HRV,visa required
MMR,CUB,visa required
MMR,CYP,covid ban
MMR,CZE,covid ban
MMR,DNK,covid ban
MMR,DJI,e-visa
MMR,DMA,21
MMR,DOM,visa required
MMR,ECU,e-visa
MMR,EGY,visa required
MMR,SLV,visa required
MMR,GNQ,visa required
MMR,ERI,visa required
MMR,EST,visa required
MMR,SWZ,visa required
MMR,ETH,e-visa
MMR,FJI,visa required
MMR,FIN,visa required
MMR,FRA,visa required
MMR,GAB,e-visa
MMR,GMB,visa required
MMR,GEO,e-visa
MMR,DEU,visa required
MMR,GHA,visa required
MMR,GRC,covid ban
MMR,GRD,visa required
MMR,GTM,visa required
MMR,GIN,e-visa
MMR,GNB,visa on arrival
MMR,GUY,visa on arrival
MMR,HTI,90
MMR,HND,visa required
MMR,HKG,visa required
MMR,HUN,covid ban
MMR,ISL,visa required
MMR,IND,covid ban
MMR,IDN,covid ban
MMR,IRN,e-visa
MMR,IRQ,visa required
MMR,IRL,visa required
MMR,ISR,covid ban
MMR,ITA,covid ban
MMR,JAM,visa required
MMR,JPN,covid ban
