Passport,Destination,Value
Macao,Solomon Islands,0
Macao,Somalia,1
Macao,South Africa,3
Macao,South Korea,3
Macao,South Sudan,0
Macao,Spain,3
Macao,Sri Lanka,2
Macao,Saint Vincent and the Grenadines,3
Macao,Sudan,0
Macao,Suriname,1
Macao,Sweden,3
Macao,Switzerland,3
Macao,Syria,0
Macao,Taiwan,1
Macao,Tajikistan,0
Macao,Tanzania,3
Macao,Thailand,3
Macao,Timor-Leste,1
Macao,Togo,1
Macao,Tonga,1
Macao,Trinidad and Tobago,0
Macao,Tunisia,0
Macao,Turkey,3
Macao,Turkmenistan,0
Macao,Tuvalu,1
Macao,Uganda,1
Macao,Ukraine,0
Macao,United Arab Emirates,3
Macao,United Kingdom,3
Macao,United States,0
Macao,Uruguay,3
Macao,Uzbekistan,0
Macao,Vanuatu,3
Macao,Vatican,3
Macao,Venezuela,0
Macao,Viet Nam,1
Macao,Yemen,0
Macao,Zambia,0
Macao,Zimbabwe,1
Madagascar,Afghanistan,0
Madagascar,Albania,0
Madagascar,Algeria,0
Madagascar,Andorra,0
Madagascar,Angola,1
Madagascar,Antigua and Barbuda,3
Madagascar,Argentina,0
Madagascar,Armenia,0
Madagascar,Australia,0
Madagascar,Austria,0
Madagascar,Azerbaijan,0
Madagascar,Bahamas,0
Madagascar,Bahrain,0
Madagascar,Bangladesh,1
Madagascar,Barbados,0
Madagascar,Belarus,0
Madagascar,Belgium,0
Madagascar,Belize,0
Madagascar,Benin,3
Madagascar,Bhutan,0
Madagascar,Bolivia,1
Madagascar,Bosnia and Herzegovina,0
Madagascar,Botswana,0
Madagascar,Brazil,0
Madagascar,Brunei,0
Madagascar,Bulgaria,0
Madagascar,Burkina Faso,0
Madagascar,Burundi,0
Madagascar,Cambodia,1
Madagascar,Cameroon,0
Madagascar,Canada,0
Madagascar,Cape Verde,1
Madagascar,Central African Republic,0
Madagascar,Chad,0
Madagascar,Chile,0
Madagascar,China,0
Madagascar,Colombia,0
Madagascar,Comoros,1
Madagascar,Congo,0
Madagascar,DR Congo,0
Madagascar,Costa Rica,0
Madagascar,Ivory Coast,2
Madagascar,Croatia,0
Madagascar,Cuba,1
Madagascar,Cyprus,0
Madagascar,Czech Republic,0
Madagascar,Denmark,0
Madagascar,Djibouti,1
Madagascar,Dominica,3
Madagascar,Dominican Republic,0
Madagascar,Ecuador,3
Madagascar,Egypt,0
Madagascar,El Salvador,3
Madagascar,Equatorial Guinea,0
Madagascar,Eritrea,0
Madagascar,Estonia,0
Madagascar,Swaziland,3
Madagascar,Ethiopia,1
Madagascar,Fiji,0
Madagascar,Finland,0
Madagascar,France,0
Madagascar,Gabon,1
Madagascar,Gambia,0
Madagascar,Georgia,0
Madagascar,Germany,0
Madagascar,Ghana,1
Madagascar,Greece,0
Madagascar,Grenada,0
Madagascar,Guatemala,3
Madagascar,Guinea,0
Madagascar,Guinea-Bissau,1
Madagascar,Guyana,0
Madagascar,Haiti,3
Madagascar,Honduras,3
Madagascar,Hong Kong,3
Madagascar,Hungary,0
Madagascar,Iceland,0
Madagascar,India,2
Madagascar,Indonesia,3
Madagascar,Iran,1
Madagascar,Iraq,0
Madagascar,Ireland,0
Madagascar,Israel,0
Madagascar,Italy,0
Madagascar,Jamaica,0
Madagascar,Japan,0
Madagascar,Jordan,0
Madagascar,Kazakhstan,0
Madagascar,Kenya,1
Madagascar,Kiribati,0
Madagascar,Kosovo,0
Madagascar,Kuwait,0
Madagascar,Kyrgyzstan,0
Madagascar,Laos,1
Madagascar,Latvia,0
Madagascar,Lebanon,0
Madagascar,Lesotho,1
Madagascar,Liberia,0
Madagascar,Libya,0
Madagascar,Liechtenstein,0
Madagascar,Lithuania,0
Madagascar,Luxembourg,0
Madagascar,Macao,1
Madagascar,Madagascar,-1
Madagascar,Malawi,1
Madagascar,Malaysia,3
Madagascar,Maldives,1
Madagascar,Mali,0
Madagascar,Malta,0
Madagascar,Marshall Islands,0
Madagascar,Mauritania,1
Madagascar,Mauritius,1
Madagascar,Mexico,0
Madagascar,Micronesia,3
Madagascar,Moldova,0
Madagascar,Monaco,0
Madagascar,Mongolia,0
Madagascar,Montenegro,0
Madagascar,Morocco,0
Madagascar,Mozambique,1
Madagascar,Myanmar,0
Madagascar,Namibia,0
Madagascar,Nauru,0
Madagascar,Nepal,1
Madagascar,Netherlands,0
Madagascar,New Zealand,0
Madagascar,Nicaragua,3
Madagascar,Niger,0
Madagascar,Nigeria,1
Madagascar,North Korea,0
Madagascar,North Macedonia,0
Madagascar,Norway,0
Madagascar,Oman,0
Madagascar,Pakistan,0
Madagascar,Palau,1
Madagascar,Palestine,0
Madagascar,Panama,3
Madagascar,Papua New Guinea,0
Madagascar,Paraguay,0
Madagascar,Peru,0
Madagascar,Philippines,3
Madagascar,Poland,0
Madagascar,Portugal,0
Madagascar,Qatar,1
Madagascar,Romania,0
Madagascar,Russian Federation,0
Madagascar,Rwanda,1
Madagascar,Saint Kitts and Nevis,0
Madagascar,Saint Lucia,1
Madagascar,Samoa,1
Madagascar,San Marino,0
Madagascar,Sao Tome and Principe,0
Madagascar,Saudi Arabia,0
Madagascar,Senegal,1
Madagascar,Serbia,0
Madagascar,Seychelles,1
Madagascar,Sierra Leone,0
Madagascar,Singapore,3
Madagascar,Slovakia,0
Madagascar,Slovenia,0
Madagascar,Solomon Islands,0
Madagascar,Somalia,1
Madagascar,South Africa,0
Madagascar,South Korea,0
Madagascar,South Sudan,0
Madagascar,Spain,0
Madagascar,Sri Lanka,2
Madagascar,Saint Vincent and the Grenadines,3
Madagascar,Sudan,0
Madagascar,Suriname,1
Madagascar,Sweden,0
Madagascar,Switzerland,0
Madagascar,Syria,0
Madagascar,Taiwan,0
Madagascar,Tajikistan,0
Madagascar,Tanzania,3
Madagascar,Thailand,0
Madagascar,Timor-Leste,1
Madagascar,Togo,1
Madagascar,Tonga,0
Madagascar,Trinidad and Tobago,0
Madagascar,Tunisia,0
Madagascar,Turkey,1
Madagascar,Turkmenistan,0
Madagascar,Tuvalu,1
Madagascar,Uganda,3
Madagascar,Ukraine,0
Madagascar,United Arab Emirates,0
Madagascar,United Kingdom,0
Madagascar,United States,0
Madagascar,Uruguay,0
Madagascar,Uzbekistan,0
Madagascar,Vanuatu,0
Madagascar,Vatican,0
Madagascar,Venezuela,0
Madagascar,Viet Nam,0
Madagascar,Yemen,0
Madagascar,Zambia,1
Madagascar,Zimbabwe,3
Malawi,Afghanistan,0
Malawi,Albania,0
Malawi,Algeria,0
Malawi,Andorra,0
Malawi,Angola,1
Malawi,Antigua and Barbuda,3
Malawi,Argentina,0
Malawi,Armenia,0
Malawi,Australia,0
Malawi,Austria,0
Malawi,Azerbaijan,0
Malawi,Bahamas,3
Malawi,Bahrain,0
Malawi,Bangladesh,3
Malawi,Barbados,3
Malawi,Belarus,0
Malawi,Belgium,0
Malawi,Belize,3
Malawi,Benin,3
Malawi,Bhutan,0
Malawi,Bolivia,1
Malawi,Bosnia and Herzegovina,0
Malawi,Botswana,3
Malawi,Brazil,0
Malawi,Brunei,0
Malawi,Bulgaria,0
Malawi,Burkina Faso,0
Malawi,Burundi,0
Malawi,Cambodia,1
Malawi,Cameroon,0
Malawi,Canada,0
Malawi,Cape Verde,1
Malawi,Central African Republic,0
Malawi,Chad,0
Malawi,Chile,0
Malawi,China,0
Malawi,Colombia,0
Malawi,Comoros,1
Malawi,Congo,0
Malawi,DR Congo,0
Malawi,Costa Rica,0
Malawi,Ivory Coast,2
Malawi,Croatia,0
Malawi,Cuba,1
Malawi,Cyprus,0
Malawi,Czech Republic,0
Malawi,Denmark,0
Malawi,Djibouti,1
Malawi,Dominica,3
Malawi,Dominican Republic,0
Malawi,Ecuador,3
Malawi,Egypt,0
Malawi,El Salvador,0
Malawi,Equatorial Guinea,0
Malawi,Eritrea,0
Malawi,Estonia,0
Malawi,Swaziland,3
Malawi,Ethiopia,1
Malawi,Fiji,3
Malawi,Finland,0
Malawi,France,0
Malawi,Gabon,1
Malawi,Gambia,3
Malawi,Georgia,0
Malawi,Germany,0
Malawi,Ghana,1
Malawi,Greece,0
Malawi,Grenada,3
Malawi,Guatemala,0
Malawi,Guinea,0
Malawi,Guinea-Bissau,1
Malawi,Guyana,0
Malawi,Haiti,3
Malawi,Honduras,0
Malawi,Hong Kong,3
Malawi,Hungary,0
Malawi,Iceland,0
Malawi,India,2
Malawi,Indonesia,3
Malawi,Iran,1
Malawi,Iraq,0
Malawi,Ireland,0
Malawi,Israel,3
Malawi,Italy,0
Malawi,Jamaica,3
Malawi,Japan,0
Malawi,Jordan,1
Malawi,Kazakhstan,0
Malawi,Kenya,3
Malawi,Kiribati,3
Malawi,Kosovo,3
Malawi,Kuwait,0
Malawi,Kyrgyzstan,0
Malawi,Laos,1
Malawi,Latvia,0
Malawi,Lebanon,0
Malawi,Lesotho,3
Malawi,Liberia,0
Malawi,Libya,0
Malawi,Liechtenstein,0
Malawi,Lithuania,0
Malawi,Luxembourg,0
Malawi,Macao,1
Malawi,Madagascar,1
Malawi,Malawi,-1
Malawi,Malaysia,3
Malawi,Maldives,1
Malawi,Mali,0
Malawi,Malta,0
Malawi,Marshall Islands,0
Malawi,Mauritania,1
Malawi,Mauritius,3
Malawi,Mexico,0
Malawi,Micronesia,3
Malawi,Moldova,0
Malawi,Monaco,0
Malawi,Mongolia,0
Malawi,Montenegro,0
Malawi,Morocco,0
Malawi,Mozambique,3
Malawi,Myanmar,0
Malawi,Namibia,3
Malawi,Nauru,0
Malawi,Nepal,1
Malawi,Netherlands,0
Malawi,New Zealand,0
Malawi,Nicaragua,1
Malawi,Niger,0
Malawi,Nigeria,1
Malawi,North Korea,0
Malawi,North Macedonia,0
Malawi,Norway,0
Malawi,Oman,0
Malawi,Pakistan,0
Malawi,Palau,1
Malawi,Palestine,3
Malawi,Panama,0
Malawi,Papua New Guinea,0
Malawi,Paraguay,0
Malawi,Peru,0
Malawi,Philippines,3
Malawi,Poland,0
Malawi,Portugal,0
Malawi,Qatar,1
Malawi,Romania,0
Malawi,Russian Federation,0
Malawi,Rwanda,1
Malawi,Saint Kitts and Nevis,3
Malawi,Saint Lucia,3
Malawi,Samoa,1
Malawi,San Marino,0
Malawi,Sao Tome and Principe,0
Malawi,Saudi Arabia,0
Malawi,Senegal,1
Malawi,Serbia,0
Malawi,Seychelles,1
Malawi,Sierra Leone,0
Malawi,Singapore,3
Malawi,Slovakia,0
Malawi,Slovenia,0
Malawi,Solomon Islands,0
Malawi,Somalia,1
Malawi,South Africa,3
Malawi,South Korea,0
Malawi,South Sudan,0
Malawi,Spain,0
Malawi,Sri Lanka,2
Malawi,Saint Vincent and the Grenadines,3
Malawi,Sudan,0
Malawi,Suriname,1
Malawi,Sweden,0
Malawi,Switzerland,0
Malawi,Syria,0
Malawi,Taiwan,0
Malawi,Tajikistan,0
Malawi,Tanzania,3
Malawi,Thailand,0
Malawi,Timor-Leste,1
Malawi,Togo,1
Malawi,Tonga,0
Malawi,Trinidad and Tobago,3
Malawi,Tunisia,0
Malawi,Turkey,1
Malawi,Turkmenistan,0
Malawi,Tuvalu,1
Malawi,Uganda,3
Malawi,Ukraine,0
Malawi,United Arab Emirates,0
Malawi,United Kingdom,0
Malawi,United States,0
Malawi,Uruguay,0
Malawi,Uzbekistan,0
Malawi,Vanuatu,3
Malawi,Vatican,0
Malawi,Venezuela,0
Malawi,Viet Nam,0
Malawi,Yemen,0
Malawi,Zambia,3
Malawi,Zimbabwe,3
Malaysia,Afghanistan,0
Malaysia,Albania,3
Malaysia,Algeria,3
Malaysia,Andorra,3
Malaysia,Angola,0
Malaysia,Antigua and Barbuda,3
Malaysia,Argentina,3
Malaysia,Armenia,1
Malaysia,Australia,2
Malaysia,Austria,3
Malaysia,Azerbaijan,1
Malaysia,Bahamas,3
Malaysia,Bahrain,1
Malaysia,Bangladesh,1
Malaysia,Barbados,3
Malaysia,Belarus,3
Malaysia,Belgium,3
Malaysia,Belize,3
Malaysia,Benin,0
Malaysia,Bhutan,0
Malaysia,Bolivia,1
Malaysia,Bosnia and Herzegovina,3
Malaysia,Botswana,3
Malaysia,Brazil,3
Malaysia,Brunei,3
Malaysia,Bulgaria,3
Malaysia,Burkina Faso,0
Malaysia,Burundi,0
Malaysia,Cambodia,3
Malaysia,Cameroon,0
Malaysia,Canada,0
Malaysia,Cape Verde,1
Malaysia,Central African Republic,0
Malaysia,Chad,0
Malaysia,Chile,3
Malaysia,China,0
Malaysia,Colombia,0
Malaysia,Comoros,1
Malaysia,Congo,0
Malaysia,DR Congo,0
Malaysia,Costa Rica,3
Malaysia,Ivory Coast,2
Malaysia,Croatia,3
Malaysia,Cuba,3
Malaysia,Cyprus,3
Malaysia,Czech Republic,3
Malaysia,Denmark,3
Malaysia,Djibouti,1
Malaysia,Dominica,3
Malaysia,Dominican Republic,3
Malaysia,Ecuador,3
Malaysia,Egypt,1
Malaysia,El Salvador,3
Malaysia,Equatorial Guinea,0
Malaysia,Eritrea,0
Malaysia,Estonia,3
Malaysia,Swaziland,3
Malaysia,Ethiopia,1
Malaysia,Fiji,3
Malaysia,Finland,3
Malaysia,France,3
Malaysia,Gabon,1
Malaysia,Gambia,3
Malaysia,Georgia,3
Malaysia,Germany,3
Malaysia,Ghana,0
Malaysia,Greece,3
Malaysia,Grenada,3
Malaysia,Guatemala,3
Malaysia,Guinea,0
Malaysia,Guinea-Bissau,1
Malaysia,Guyana,3
Malaysia,Haiti,3
Malaysia,Honduras,3
Malaysia,Hong Kong,3
Malaysia,Hungary,3
Malaysia,Iceland,3
Malaysia,India,2
Malaysia,Indonesia,3
Malaysia,Iran,3
Malaysia,Iraq,0
Malaysia,Ireland,3
Malaysia,Israel,0
Malaysia,Italy,3
Malaysia,Jamaica,3
Malaysia,Japan,3
Malaysia,Jordan,1
Malaysia,Kazakhstan,3
Malaysia,Kenya,3
Malaysia,Kiribati,3
Malaysia,Kosovo,3
Malaysia,Kuwait,1
Malaysia,Kyrgyzstan,3
Malaysia,Laos,3
Malaysia,Latvia,3
Malaysia,Lebanon,1
Malaysia,Lesotho,3
Malaysia,Liberia,0
Malaysia,Libya,0
Malaysia,Liechtenstein,3
Malaysia,Lithuania,3
Malaysia,Luxembourg,3
Malaysia,Macao,3
Malaysia,Madagascar,1
Malaysia,Malawi,3
Malaysia,Malaysia,-1
Malaysia,Maldives,1
Malaysia,Mali,0
Malaysia,Malta,3
Malaysia,Marshall Islands,1
Malaysia,Mauritania,1
Malaysia,Mauritius,3
Malaysia,Mexico,3
Malaysia,Micronesia,3
Malaysia,Moldova,3
Malaysia,Monaco,3
Malaysia,Mongolia,3
Malaysia,Montenegro,3
Malaysia,Morocco,3
Malaysia,Mozambique,1
Malaysia,Myanmar,1
Malaysia,Namibia,3
Malaysia,Nauru,0
Malaysia,Nepal,1
Malaysia,Netherlands,3
Malaysia,New Zealand,3
Malaysia,Nicaragua,3
Malaysia,Niger,0
Malaysia,Nigeria,1
Malaysia,North Korea,0
Malaysia,North Macedonia,3
Malaysia,Norway,3
Malaysia,Oman,1
Malaysia,Pakistan,1
Malaysia,Palau,1
Malaysia,Palestine,3
Malaysia,Panama,3
Malaysia,Papua New Guinea,1
Malaysia,Paraguay,0
Malaysia,Peru,3
Malaysia,Philippines,3
Malaysia,Poland,3
Malaysia,Portugal,3
Malaysia,Qatar,3
Malaysia,Romania,3
Malaysia,Russian Federation,0
Malaysia,Rwanda,1
Malaysia,Saint Kitts and Nevis,3
Malaysia,Saint Lucia,1
Malaysia,Samoa,1
Malaysia,San Marino,3
Malaysia,Sao Tome and Principe,0
Malaysia,Saudi Arabia,0
Malaysia,Senegal,1
Malaysia,Serbia,0
Malaysia,Seychelles,1
Malaysia,Sierra Leone,0
Malaysia,Singapore,3
Malaysia,Slovakia,3
Malaysia,Slovenia,3
Malaysia,Solomon Islands,1
Malaysia,Somalia,1
Malaysia,South Africa,3
Malaysia,South Korea,3
Malaysia,South Sudan,0
Malaysia,Spain,3
Malaysia,Sri Lanka,2
Malaysia,Saint Vincent and the Grenadines,3
Malaysia,Sudan,1
Malaysia,Suriname,3
Malaysia,Sweden,3
Malaysia,Switzerland,3
Malaysia,Syria,0
Malaysia,Taiwan,3
Malaysia,Tajikistan,1
Malaysia,Tanzania,3
Malaysia,Thailand,3
Malaysia,Timor-Leste,1
Malaysia,Togo,1
Malaysia,Tonga,1
Malaysia,Trinidad and Tobago,3
Malaysia,Tunisia,3
Malaysia,Turkey,3
Malaysia,Turkmenistan,0
Malaysia,Tuvalu,1
Malaysia,Uganda,1
Malaysia,Ukraine,0
Malaysia,United Arab Emirates,3
Malaysia,United Kingdom,3
Malaysia,United States,0
Malaysia,Uruguay,3
Malaysia,Uzbekistan,3
Malaysia,Vanuatu,3
Malaysia,Vatican,3
Malaysia,Venezuela,3
Malaysia,Viet Nam,3
Malaysia,Yemen,1
Malaysia,Zambia,3
Malaysia,Zimbabwe,3
Maldives,Afghanistan,0
Maldives,Albania,0
Maldives,Algeria,0
Maldives,Andorra,0
Maldives,Angola,0
Maldives,Antigua and Barbuda,3
Maldives,Argentina,0
Maldives,Armenia,1
Maldives,Australia,0
Maldives,Austria,0
Maldives,Azerbaijan,1
Maldives,Bahamas,3
Maldives,Bahrain,0
Maldives,Bangladesh,3
Maldives,Barbados,3
Maldives,Belarus,0
Maldives,Belgium,0
Maldives,Belize,3
Maldives,Benin,0
Maldives,Bhutan,3
Maldives,Bolivia,1
Maldives,Bosnia and Herzegovina,0
Maldives,Botswana,3
Maldives,Brazil,0
Maldives,Brunei,3
Maldives,Bulgaria,0
Maldives,Burkina Faso,0
Maldives,Burundi,0
Maldives,Cambodia,1
Maldives,Cameroon,0
Maldives,Canada,0
Maldives,Cape Verde,1
Maldives,Central African Republic,0
Maldives,Chad,0
Maldives,Chile,0
Maldives,China,0
Maldives,Colombia,0
Maldives,Comoros,1
Maldives,Congo,0
Maldives,DR Congo,0
Maldives,Costa Rica,3
Maldives,Ivory Coast,2
Maldives,Croatia,0
Maldives,Cuba,1
Maldives,Cyprus,0
Maldives,Czech Republic,0
Maldives,Denmark,0
Maldives,Djibouti,1
Maldives,Dominica,3
Maldives,Dominican Republic,0
Maldives,Ecuador,3
Maldives,Egypt,1
Maldives,El Salvador,0
Maldives,Equatorial Guinea,0
Maldives,Eritrea,0
Maldives,Estonia,0
Maldives,Swaziland,3
Maldives,Ethiopia,1
Maldives,Fiji,3
Maldives,Finland,0
Maldives,France,0
Maldives,Gabon,1
Maldives,Gambia,3
Maldives,Georgia,0
Maldives,Germany,0
Maldives,Ghana,0
Maldives,Greece,0
Maldives,Grenada,3
Maldives,Guatemala,0
Maldives,Guinea,0
Maldives,Guinea-Bissau,1
Maldives,Guyana,0
Maldives,Haiti,3
Maldives,Honduras,0
Maldives,Hong Kong,3
Maldives,Hungary,0
Maldives,Iceland,0
Maldives,India,3
Maldives,Indonesia,3
Maldives,Iran,1
Maldives,Iraq,0
Maldives,Ireland,3
Maldives,Israel,0
Maldives,Italy,0
Maldives,Jamaica,3
Maldives,Japan,0
Maldives,Jordan,1
Maldives,Kazakhstan,0
Maldives,Kenya,3
Maldives,Kiribati,0
Maldives,Kosovo,3
Maldives,Kuwait,0
Maldives,Kyrgyzstan,0
Maldives,Laos,1
Maldives,Latvia,0
Maldives,Lebanon,0
Maldives,Lesotho,3
Maldives,Liberia,0
Maldives,Libya,0
Maldives,Liechtenstein,0
Maldives,Lithuania,0
Maldives,Luxembourg,0
Maldives,Macao,1
Maldives,Madagascar,1
Maldives,Malawi,1
Maldives,Malaysia,3
Maldives,Maldives,-1
Maldives,Mali,0
Maldives,Malta,0
Maldives,Marshall Islands,1
Maldives,Mauritania,1
Maldives,Mauritius,3
Maldives,Mexico,0
Maldives,Micronesia,3
Maldives,Moldova,0
Maldives,Monaco,0
Maldives,Mongolia,0
Maldives,Montenegro,0
Maldives,Morocco,0
Maldives,Mozambique,1
Maldives,Myanmar,1
Maldives,Namibia,0
Maldives,Nauru,0
Maldives,Nepal,1
Maldives,Netherlands,0
Maldives,New Zealand,0
Maldives,Nicaragua,1
Maldives,Niger,0
Maldives,Nigeria,1
Maldives,North Korea,0
Maldives,North Macedonia,0
Maldives,Norway,0
Maldives,Oman,0
Maldives,Pakistan,3
Maldives,Palau,1
Maldives,Palestine,3
Maldives,Panama,3
Maldives,Papua New Guinea,1
Maldives,Paraguay,0
Maldives,Peru,0
Maldives,Philippines,3
Maldives,Poland,0
Maldives,Portugal,0
Maldives,Qatar,3
Maldives,Romania,0
Maldives,Russian Federation,0
Maldives,Rwanda,1
Maldives,Saint Kitts and Nevis,3
Maldives,Saint Lucia,3
Maldives,Samoa,1
Maldives,San Marino,0
Maldives,Sao Tome and Principe,0
Maldives,Saudi Arabia,0
Maldives,Senegal,1
Maldives,Serbia,0
Maldives,Seychelles,1
Maldives,Sierra Leone,0
Maldives,Singapore,3
Maldives,Slovakia,0
Maldives,Slovenia,0
Maldives,Solomon Islands,1
Maldives,Somalia,1
Maldives,South Africa,3
Maldives,South Korea,0
Maldives,South Sudan,0
Maldives,Spain,0
Maldives,Sri Lanka,1
Maldives,Saint Vincent and the Grenadines,3
Maldives,Sudan,0
Maldives,Suriname,1
Maldives,Sweden,0
Maldives,Switzerland,0
Maldives,Syria,0
Maldives,Taiwan,0
Maldives,Tajikistan,0
Maldives,Tanzania,1
Maldives,Thailand,3
Maldives,Timor-Leste,1
Maldives,Togo,1
Maldives,Tonga,0
Maldives,Trinidad and Tobago,3
Maldives,Tunisia,3
Maldives,Turkey,1
Maldives,Turkmenistan,0
Maldives,Tuvalu,1
Maldives,Uganda,1
Maldives,Ukraine,0
Maldives,United Arab Emirates,1
Maldives,United Kingdom,3
Maldives,United States,0
Maldives,Uruguay,0
Maldives,Uzbekistan,1
Maldives,Vanuatu,3
Maldives,Vatican,0
Maldives,Venezuela,0
Maldives,Viet Nam,0
Maldives,Yemen,0
Maldives,Zambia,3
Maldives,Zimbabwe,3
Mali,Afghanistan,0
Mali,Albania,0
Mali,Algeria,3
Mali,Andorra,0
Mali,Angola,0
Mali,Antigua and Barbuda,0
Mali,Argentina,0
Mali,Armenia,0
Mali,Australia,0
Mali,Austria,0
Mali,Azerbaijan,0
Mali,Bahamas,3
Mali,Bahrain,0
Mali,Bangladesh,1
Mali,Barbados,3
Mali,Belarus,0
Mali,Belgium,0
Mali,Belize,0
Mali,Benin,3
Mali,Bhutan,0
Mali,Bolivia,1
Mali,Bosnia and Herzegovina,0
Mali,Botswana,0
Mali,Brazil,0
Mali,Brunei,0
Mali,Bulgaria,0
Mali,Burkina Faso,3
Mali,Burundi,0
Mali,Cambodia,1
Mali,Cameroon,3
Mali,Canada,0
Mali,Cape Verde,3
Mali,Central African Republic,0
Mali,Chad,3
Mali,Chile,0
Mali,China,0
Mali,Colombia,0
Mali,Comoros,1
Mali,Congo,0
Mali,DR Congo,0
Mali,Costa Rica,0
Mali,Ivory Coast,3
Mali,Croatia,0
Mali,Cuba,1
Mali,Cyprus,0
Mali,Czech Republic,0
Mali,Denmark,0
Mali,Djibouti,1
Mali,Dominica,3
Mali,Dominican Republic,0
Mali,Ecuador,3
Mali,Egypt,0
Mali,El Salvador,0
Mali,Equatorial Guinea,0
Mali,Eritrea,0
Mali,Estonia,0
Mali,Swaziland,0
Mali,Ethiopia,1
Mali,Fiji,0
Mali,Finland,0
Mali,France,0
Mali,Gabon,1
Mali,Gambia,3
Mali,Georgia,0
Mali,Germany,0
Mali,Ghana,3
Mali,Greece,0
Mali,Grenada,0
Mali,Guatemala,0
Mali,Guinea,3
Mali,Guinea-Bissau,3
Mali,Guyana,0
Mali,Haiti,3
Mali,Honduras,0
Mali,Hong Kong,3
Mali,Hungary,0
Mali,Iceland,0
Mali,India,2
Mali,Indonesia,3
Mali,Iran,1
Mali,Iraq,0
Mali,Ireland,0
Mali,Israel,0
Mali,Italy,0
Mali,Jamaica,0
Mali,Japan,0
Mali,Jordan,0
Mali,Kazakhstan,0
Mali,Kenya,1
Mali,Kiribati,0
Mali,Kosovo,0
Mali,Kuwait,0
Mali,Kyrgyzstan,0
Mali,Laos,1
Mali,Latvia,0
Mali,Lebanon,0
Mali,Lesotho,1
Mali,Liberia,3
Mali,Libya,0
Mali,Liechtenstein,0
Mali,Lithuania,0
Mali,Luxembourg,0
Mali,Macao,3
Mali,Madagascar,1
Mali,Malawi,0
Mali,Malaysia,0
Mali,Maldives,1
Mali,Mali,-1
Mali,Malta,0
Mali,Marshall Islands,0
Mali,Mauritania,3
Mali,Mauritius,0
Mali,Mexico,0
Mali,Micronesia,3
Mali,Moldova,0
Mali,Monaco,0
Mali,Mongolia,0
Mali,Montenegro,0
Mali,Morocco,0
Mali,Mozambique,1
Mali,Myanmar,0
Mali,Namibia,0
Mali,Nauru,0
Mali,Nepal,1
Mali,Netherlands,0
Mali,New Zealand,0
Mali,Nicaragua,0
Mali,Niger,3
Mali,Nigeria,3
Mali,North Korea,0
Mali,North Macedonia,0
Mali,Norway,0
Mali,Oman,0
Mali,Pakistan,0
Mali,Palau,1
Mali,Palestine,0
Mali,Panama,0
Mali,Papua New Guinea,0
Mali,Paraguay,0
Mali,Peru,0
Mali,Philippines,3
Mali,Poland,0
Mali,Portugal,0
Mali,Qatar,1
Mali,Romania,0
Mali,Russian Federation,0
Mali,Rwanda,1
Mali,Saint Kitts and Nevis,0
Mali,Saint Lucia,1
Mali,Samoa,1
Mali,San Marino,0
Mali,Sao Tome and Principe,0
Mali,Saudi Arabia,0
Mali,Senegal,3
Mali,Serbia,0
Mali,Seychelles,1
Mali,Sierra Leone,3
Mali,Singapore,0
Mali,Slovakia,0
Mali,Slovenia,0
Mali,Solomon Islands,0
Mali,Somalia,1
Mali,South Africa,0
Mali,South Korea,0
Mali,South Sudan,0
Mali,Spain,0
Mali,Sri Lanka,0
Mali,Saint Vincent and the Grenadines,3
Mali,Sudan,0
Mali,Suriname,0
Mali,Sweden,0
Mali,Switzerland,0
Mali,Syria,0
Mali,Taiwan,0
Mali,Tajikistan,0
Mali,Tanzania,0
Mali,Thailand,0
Mali,Timor-Leste,1
Mali,Togo,3
Mali,Tonga,0
Mali,Trinidad and Tobago,0
Mali,Tunisia,3
Mali,Turkey,0
Mali,Turkmenistan,0
Mali,Tuvalu,1
Mali,Uganda,1
Mali,Ukraine,0
Mali,United Arab Emirates,0
Mali,United Kingdom,0
Mali,United States,0
Mali,Uruguay,0
Mali,Uzbekistan,0
Mali,Vanuatu,0
Mali,Vatican,0
Mali,Venezuela,0
Mali,Viet Nam,0
Mali,Yemen,0
Mali,Zambia,0
Mali,Zimbabwe,0
Malta,Afghanistan,0
Malta,Albania,3
Malta,Algeria,0
Malta,Andorra,3
Malta,Angola,1
Malta,Antigua and Barbuda,3
Malta,Argentina,3
Malta,Armenia,3
Malta,Australia,2
Malta,Austria,3
Malta,Azerbaijan,1
Malta,Bahamas,3
Malta,Bahrain,1
Malta,Bangladesh,1
Malta,Barbados,3
Malta,Belarus,3
Malta,Belgium,3
Malta,Belize,3
Malta,Benin,0
Malta,Bhutan,0
Malta,Bolivia,1
Malta,Bosnia and Herzegovina,3
Malta,Botswana,3
Malta,Brazil,3
Malta,Brunei,3
Malta,Bulgaria,3
Malta,Burkina Faso,1
Malta,Burundi,0
Malta,Cambodia,1
Malta,Cameroon,0
Malta,Canada,2
Malta,Cape Verde,3
Malta,Central African Republic,0
Malta,Chad,0
Malta,Chile,3
Malta,China,0
Malta,Colombia,3
Malta,Comoros,1
Malta,Congo,0
Malta,DR Congo,0
Malta,Costa Rica,3
Malta,Ivory Coast,2
Malta,Croatia,3
Malta,Cuba,1
Malta,Cyprus,3
Malta,Czech Republic,3
Malta,Denmark,3
Malta,Djibouti,1
Malta,Dominica,3
