Passport,Destination,Value
LI,MU,3
LI,MX,3
LI,FM,3
LI,MD,3
LI,MC,3
LI,MN,0
LI,ME,3
LI,MA,3
LI,MZ,1
LI,MM,0
LI,NA,3
LI,NR,0
LI,NP,1
LI,NL,3
LI,NZ,3
LI,NI,3
LI,NE,0
LI,NG,0
LI,KP,0
LI,MK,3
LI,NO,3
LI,OM,1
LI,PK,0
LI,PW,1
LI,PS,3
LI,PA,3
LI,PG,1
LI,PY,3
LI,PE,3
LI,PH,3
LI,PL,3
LI,PT,3
LI,QA,3
LI,RO,3
LI,RU,0
LI,RW,1
LI,KN,3
LI,LC,3
LI,WS,1
LI,SM,3
LI,ST,3
LI,SA,0
LI,SN,1
LI,RS,3
LI,SC,1
LI,SL,0
LI,SG,3
LI,SK,3
LI,SI,3
LI,SB,3
LI,SO,1
LI,ZA,3
LI,KR,3
LI,SS,0
LI,ES,3
LI,LK,2
LI,VC,3
LI,SD,0
LI,SR,1
LI,SE,3
LI,CH,3
LI,SY,0
LI,TW,3
LI,TJ,1
LI,TZ,1
LI,TH,3
LI,TL,3
LI,TG,1
LI,TO,3
LI,TT,3
LI,TN,3
LI,TR,3
LI,TM,0
LI,TV,3
LI,UG,1
LI,UA,3
LI,AE,3
LI,GB,3
LI,US,2
LI,UY,3
LI,UZ,3
LI,VU,3
LI,VA,3
LI,VE,3
LI,VN,1
LI,YE,0
LI,ZM,1
LI,ZW,1
LT,AF,0
LT,AL,3
LT,DZ,0
LT,AD,3
LT,AO,1
LT,AG,3
LT,AR,3
LT,AM,3
LT,AU,2
LT,AT,3
LT,AZ,1
LT,BS,3
LT,BH,1
LT,BD,1
LT,BB,3
LT,BY,3
LT,BE,3
LT,BZ,3
LT,BJ,0
LT,BT,0
LT,BO,3
LT,BA,3
LT,BW,3
LT,BR,3
LT,BN,3
LT,BG,3
LT,BF,1
LT,BI,0
LT,KH,1
LT,CM,0
LT,CA,2
LT,CV,3
LT,CF,0
LT,TD,0
LT,CL,3
LT,CN,0
LT,CO,3
LT,KM,1
LT,CG,0
LT,CD,0
LT,CR,3
LT,CI,2
LT,HR,3
LT,CU,1
LT,CY,3
LT,CZ,3
LT,DK,3
LT,DJ,1
LT,DM,3
LT,DO,3
LT,EC,3
LT,EG,1
LT,SV,3
LT,GQ,0
LT,ER,0
LT,EE,3
LT,SZ,3
LT,ET,1
LT,FJ,3
LT,FI,3
LT,FR,3
LT,GA,1
LT,GM,3
LT,GE,3
LT,DE,3
LT,GH,0
LT,GR,3
LT,GD,3
LT,GT,3
LT,GN,0
LT,GW,1
LT,GY,0
LT,HT,3
LT,HN,3
LT,HK,3
LT,HU,3
LT,IS,3
LT,IN,2
LT,ID,3
LT,IR,1
LT,IQ,0
LT,IE,3
LT,IL,3
LT,IT,3
LT,JM,3
LT,JP,3
LT,JO,1
LT,KZ,3
LT,KE,1
LT,KI,3
LT,XK,3
LT,KW,1
LT,KG,3
LT,LA,1
LT,LV,3
LT,LB,1
LT,LS,1
LT,LR,0
LT,LY,0
LT,LI,3
LT,LT,-1
LT,LU,3
LT,MO,3
LT,MG,1
LT,MW,1
LT,MY,3
LT,MV,1
LT,ML,0
LT,MT,3
LT,MH,3
LT,MR,1
LT,MU,3
LT,MX,3
LT,FM,3
LT,MD,3
LT,MC,3
LT,MN,0
LT,ME,3
LT,MA,3
LT,MZ,1
LT,MM,1
LT,NA,0
LT,NR,0
LT,NP,1
LT,NL,3
LT,NZ,3
LT,NI,3
LT,NE,0
LT,NG,0
LT,KP,0
LT,MK,3
LT,NO,3
LT,OM,1
LT,PK,0
LT,PW,3
LT,PS,3
LT,PA,3
LT,PG,1
LT,PY,3
LT,PE,3
LT,PH,3
LT,PL,3
LT,PT,3
LT,QA,3
LT,RO,3
LT,RU,0
LT,RW,1
LT,KN,3
LT,LC,3
LT,WS,3
LT,SM,3
LT,ST,3
LT,SA,0
LT,SN,3
LT,RS,3
LT,SC,1
LT,SL,0
LT,SG,3
LT,SK,3
LT,SI,3
LT,SB,3
LT,SO,1
LT,ZA,0
LT,KR,3
LT,SS,0
LT,ES,3
LT,LK,2
LT,VC,3
LT,SD,0
LT,SR,1
LT,SE,3
LT,CH,3
LT,SY,0
LT,TW,3
LT,TJ,1
LT,TZ,1
LT,TH,1
LT,TL,3
LT,TG,1
LT,TO,3
LT,TT,3
LT,TN,3
LT,TR,3
LT,TM,0
LT,TV,3
LT,UG,1
LT,UA,3
LT,AE,3
LT,GB,3
LT,US,2
LT,UY,3
LT,UZ,3
LT,VU,3
LT,VA,3
LT,VE,3
LT,VN,1
LT,YE,0
LT,ZM,1
LT,ZW,1
LU,AF,0
LU,AL,3
LU,DZ,0
LU,AD,3
LU,AO,1
LU,AG,3
LU,AR,3
LU,AM,3
LU,AU,2
LU,AT,3
LU,AZ,1
LU,BS,3
LU,BH,1
LU,BD,1
LU,BB,3
LU,BY,3
LU,BE,3
LU,BZ,3
LU,BJ,0
LU,BT,0
LU,BO,3
LU,BA,3
LU,BW,3
LU,BR,3
LU,BN,3
LU,BG,3
LU,BF,1
LU,BI,0
LU,KH,1
LU,CM,0
LU,CA,2
LU,CV,3
LU,CF,0
LU,TD,0
LU,CL,3
LU,CN,0
LU,CO,3
LU,KM,1
LU,CG,0
LU,CD,0
LU,CR,3
LU,CI,2
LU,HR,3
LU,CU,1
LU,CY,3
LU,CZ,3
LU,DK,3
LU,DJ,1
LU,DM,3
LU,DO,3
LU,EC,3
LU,EG,1
LU,SV,3
LU,GQ,0
LU,ER,0
LU,EE,3
LU,SZ,3
LU,ET,1
LU,FJ,3
LU,FI,3
LU,FR,3
LU,GA,1
LU,GM,3
LU,GE,3
LU,DE,3
LU,GH,0
LU,GR,3
LU,GD,3
LU,GT,3
LU,GN,0
LU,GW,1
LU,GY,3
LU,HT,3
LU,HN,3
LU,HK,3
LU,HU,3
LU,IS,3
LU,IN,2
LU,ID,3
LU,IR,1
LU,IQ,0
LU,IE,3
LU,IL,3
LU,IT,3
LU,JM,3
LU,JP,3
LU,JO,1
LU,KZ,3
LU,KE,1
LU,KI,3
LU,XK,3
LU,KW,1
LU,KG,3
LU,LA,3
LU,LV,3
LU,LB,1
LU,LS,3
LU,LR,0
LU,LY,0
LU,LI,3
LU,LT,3
LU,LU,-1
LU,MO,3
LU,MG,1
LU,MW,1
LU,MY,3
LU,MV,1
LU,ML,0
LU,MT,3
LU,MH,3
LU,MR,1
LU,MU,3
LU,MX,3
LU,FM,3
LU,MD,3
LU,MC,3
LU,MN,0
LU,ME,3
LU,MA,3
LU,MZ,1
LU,MM,1
LU,NA,3
LU,NR,0
LU,NP,1
LU,NL,3
LU,NZ,3
LU,NI,3
LU,NE,0
LU,NG,0
LU,KP,0
LU,MK,3
LU,NO,3
LU,OM,1
LU,PK,0
LU,PW,3
LU,PS,3
LU,PA,3
LU,PG,1
LU,PY,3
LU,PE,3
LU,PH,3
LU,PL,3
LU,PT,3
LU,QA,3
LU,RO,3
LU,RU,0
LU,RW,1
LU,KN,3
LU,LC,3
LU,WS,3
LU,SM,3
LU,ST,3
LU,SA,0
LU,SN,3
LU,RS,3
LU,SC,1
LU,SL,0
LU,SG,3
LU,SK,3
LU,SI,3
LU,SB,3
LU,SO,1
LU,ZA,3
LU,KR,3
LU,SS,0
LU,ES,3
LU,LK,2
LU,VC,3
LU,SD,0
LU,SR,1
LU,SE,3
LU,CH,3
LU,SY,0
LU,TW,3
LU,TJ,1
LU,TZ,1
LU,TH,3
LU,TL,3
LU,TG,1
LU,TO,3
LU,TT,3
LU,TN,3
LU,TR,3
LU,TM,0
LU,TV,3
LU,UG,1
LU,UA,3
LU,AE,3
LU,GB,3
LU,US,2
LU,UY,3
LU,UZ,3
LU,VU,3
LU,VA,3
LU,VE,3
LU,VN,1
LU,YE,0
LU,ZM,1
LU,ZW,1
MO,AF,0
MO,AL,3
MO,DZ,0
MO,AD,3
MO,AO,0
MO,AG,3
MO,AR,0
MO,AM,3
MO,AU,0
MO,AT,3
MO,AZ,1
MO,BS,0
MO,BH,1
MO,BD,1
MO,BB,3
MO,BY,3
MO,BE,3
MO,BZ,0
MO,BJ,0
MO,BT,0
MO,BO,1
MO,BA,3
MO,BW,0
MO,BR,3
MO,BN,3
MO,BG,3
MO,BF,0
MO,BI,0
MO,KH,1
MO,CM,0
MO,CA,0
MO,CV,3
MO,CF,0
MO,TD,0
MO,CL,3
MO,CN,0
MO,CO,0
MO,KM,1
MO,CG,0
MO,CD,0
MO,CR,0
MO,CI,2
MO,HR,3
MO,CU,1
MO,CY,3
MO,CZ,3
MO,DK,3
MO,DJ,1
MO,DM,3
MO,DO,3
MO,EC,3
MO,EG,3
MO,SV,0
MO,GQ,0
MO,ER,0
MO,EE,3
MO,SZ,0
MO,ET,1
MO,FJ,3
MO,FI,3
MO,FR,3
MO,GA,1
MO,GM,0
MO,GE,0
MO,DE,3
MO,GH,0
MO,GR,3
MO,GD,3
MO,GT,0
MO,GN,0
MO,GW,1
MO,GY,0
MO,HT,3
MO,HN,0
MO,HK,3
MO,HU,3
MO,IS,3
MO,IN,2
MO,ID,3
MO,IR,1
MO,IQ,0
MO,IE,3
MO,IL,3
MO,IT,3
MO,JM,0
MO,JP,3
MO,JO,1
MO,KZ,0
MO,KE,1
MO,KI,3
MO,XK,3
MO,KW,0
MO,KG,0
MO,LA,1
MO,LV,3
MO,LB,1
MO,LS,1
MO,LR,0
MO,LY,0
MO,LI,3
MO,LT,3
MO,LU,3
MO,MO,-1
MO,MG,1
MO,MW,1
MO,MY,3
MO,MV,1
MO,ML,3
MO,MT,3
MO,MH,0
MO,MR,1
MO,MU,3
MO,MX,3
MO,FM,3
MO,MD,3
MO,MC,3
MO,MN,3
MO,ME,3
MO,MA,3
MO,MZ,1
MO,MM,3
MO,NA,3
MO,NR,0
MO,NP,1
MO,NL,3
MO,NZ,3
MO,NI,3
MO,NE,0
MO,NG,0
MO,KP,0
MO,MK,3
MO,NO,3
MO,OM,1
MO,PK,0
MO,PW,1
MO,PS,3
MO,PA,0
MO,PG,1
MO,PY,0
MO,PE,0
MO,PH,3
MO,PL,3
MO,PT,3
MO,QA,1
MO,RO,3
MO,RU,3
MO,RW,1
MO,KN,3
MO,LC,1
MO,WS,3
MO,SM,3
MO,ST,0
MO,SA,0
MO,SN,0
MO,RS,3
MO,SC,1
MO,SL,0
MO,SG,3
MO,SK,3
MO,SI,3
MO,SB,0
MO,SO,1
MO,ZA,3
MO,KR,3
MO,SS,0
MO,ES,3
MO,LK,2
MO,VC,3
MO,SD,0
MO,SR,0
MO,SE,3
MO,CH,3
MO,SY,0
MO,TW,1
MO,TJ,0
MO,TZ,3
MO,TH,3
MO,TL,1
MO,TG,1
MO,TO,1
MO,TT,0
MO,TN,0
MO,TR,3
MO,TM,0
MO,TV,1
MO,UG,1
MO,UA,0
MO,AE,0
MO,GB,3
MO,US,0
MO,UY,3
MO,UZ,0
MO,VU,3
MO,VA,3
MO,VE,0
MO,VN,1
MO,YE,0
MO,ZM,0
MO,ZW,1
MG,AF,0
MG,AL,0
MG,DZ,0
MG,AD,0
MG,AO,1
MG,AG,3
MG,AR,0
MG,AM,0
MG,AU,0
MG,AT,0
MG,AZ,0
MG,BS,0
MG,BH,0
MG,BD,1
MG,BB,0
MG,BY,0
MG,BE,0
MG,BZ,0
MG,BJ,3
MG,BT,0
MG,BO,1
MG,BA,0
MG,BW,0
MG,BR,0
MG,BN,0
MG,BG,0
MG,BF,0
MG,BI,0
MG,KH,1
MG,CM,0
MG,CA,0
MG,CV,1
MG,CF,0
MG,TD,0
MG,CL,0
MG,CN,0
MG,CO,0
MG,KM,1
MG,CG,0
MG,CD,0
MG,CR,0
MG,CI,2
MG,HR,0
MG,CU,1
MG,CY,0
MG,CZ,0
MG,DK,0
MG,DJ,1
MG,DM,3
MG,DO,0
MG,EC,3
MG,EG,0
MG,SV,3
MG,GQ,0
MG,ER,0
MG,EE,0
MG,SZ,3
MG,ET,1
MG,FJ,0
MG,FI,0
MG,FR,0
MG,GA,1
MG,GM,0
MG,GE,0
MG,DE,0
MG,GH,1
MG,GR,0
MG,GD,0
MG,GT,3
MG,GN,0
MG,GW,1
MG,GY,0
MG,HT,3
MG,HN,3
MG,HK,3
MG,HU,0
MG,IS,0
MG,IN,2
MG,ID,3
MG,IR,1
MG,IQ,0
MG,IE,0
MG,IL,0
MG,IT,0
MG,JM,0
MG,JP,0
MG,JO,0
MG,KZ,0
MG,KE,1
MG,KI,0
MG,XK,0
MG,KW,0
MG,KG,0
MG,LA,1
MG,LV,0
MG,LB,0
MG,LS,1
MG,LR,0
MG,LY,0
MG,LI,0
MG,LT,0
MG,LU,0
MG,MO,1
MG,MG,-1
MG,MW,1
MG,MY,3
MG,MV,1
MG,ML,0
MG,MT,0
MG,MH,0
MG,MR,1
MG,MU,1
MG,MX,0
MG,FM,3
MG,MD,0
MG,MC,0
MG,MN,0
MG,ME,0
MG,MA,0
MG,MZ,1
MG,MM,0
MG,NA,0
MG,NR,0
MG,NP,1
MG,NL,0
MG,NZ,0
MG,NI,3
MG,NE,0
MG,NG,0
MG,KP,0
MG,MK,0
MG,NO,0
MG,OM,0
MG,PK,0
MG,PW,1
MG,PS,0
MG,PA,3
MG,PG,0
MG,PY,0
MG,PE,0
MG,PH,3
MG,PL,0
MG,PT,0
MG,QA,1
MG,RO,0
MG,RU,0
MG,RW,1
MG,KN,0
MG,LC,1
MG,WS,1
MG,SM,0
MG,ST,0
MG,SA,0
MG,SN,1
MG,RS,0
MG,SC,1
MG,SL,0
MG,SG,3
MG,SK,0
MG,SI,0
MG,SB,0
MG,SO,1
MG,ZA,0
MG,KR,0
MG,SS,0
MG,ES,0
MG,LK,2
MG,VC,3
MG,SD,0
MG,SR,0
MG,SE,0
MG,CH,0
MG,SY,0
MG,TW,0
MG,TJ,0
MG,TZ,3
MG,TH,0
MG,TL,1
MG,TG,1
MG,TO,0
MG,TT,0
MG,TN,0
MG,TR,0
MG,TM,0
MG,TV,1
MG,UG,3
MG,UA,0
MG,AE,0
MG,GB,0
MG,US,0
MG,UY,0
MG,UZ,0
MG,VU,0
MG,VA,0
MG,VE,0
MG,VN,0
MG,YE,0
MG,ZM,1
MG,ZW,3
MW,AF,0
MW,AL,0
MW,DZ,0
MW,AD,0
MW,AO,1
MW,AG,3
MW,AR,0
MW,AM,0
MW,AU,0
MW,AT,0
MW,AZ,0
MW,BS,3
MW,BH,0
MW,BD,3
MW,BB,3
MW,BY,0
MW,BE,0
MW,BZ,3
MW,BJ,3
MW,BT,0
MW,BO,1
MW,BA,0
MW,BW,3
MW,BR,0
MW,BN,0
MW,BG,0
MW,BF,0
MW,BI,0
MW,KH,1
MW,CM,0
MW,CA,0
MW,CV,1
MW,CF,0
MW,TD,0
MW,CL,0
MW,CN,0
MW,CO,0
MW,KM,1
MW,CG,0
MW,CD,0
MW,CR,0
MW,CI,2
MW,HR,0
MW,CU,1
MW,CY,0
MW,CZ,0
MW,DK,0
MW,DJ,1
MW,DM,3
MW,DO,0
MW,EC,3
MW,EG,0
MW,SV,0
MW,GQ,0
MW,ER,0
MW,EE,0
MW,SZ,3
MW,ET,1
MW,FJ,3
MW,FI,0
MW,FR,0
MW,GA,1
MW,GM,3
MW,GE,0
MW,DE,0
MW,GH,1
MW,GR,0
MW,GD,3
MW,GT,0
MW,GN,0
MW,GW,1
MW,GY,0
MW,HT,3
MW,HN,0
MW,HK,3
MW,HU,0
MW,IS,0
MW,IN,2
MW,ID,3
MW,IR,1
MW,IQ,0
MW,IE,0
MW,IL,3
MW,IT,0
MW,JM,3
MW,JP,0
MW,JO,1
MW,KZ,0
MW,KE,3
MW,KI,3
MW,XK,3
MW,KW,0
MW,KG,0
MW,LA,1
MW,LV,0
MW,LB,0
MW,LS,3
MW,LR,0
MW,LY,0
MW,LI,0
MW,LT,0
MW,LU,0
MW,MO,1
MW,MG,1
MW,MW,-1
MW,MY,3
MW,MV,1
MW,ML,0
MW,MT,0
MW,MH,0
MW,MR,1
MW,MU,3
MW,MX,0
MW,FM,3
MW,MD,0
MW,MC,0
MW,MN,0
MW,ME,0
MW,MA,0
MW,MZ,3
MW,MM,0
MW,NA,3
MW,NR,0
MW,NP,1
MW,NL,0
MW,NZ,0
MW,NI,1
MW,NE,0
MW,NG,0
MW,KP,0
MW,MK,0
MW,NO,0
MW,OM,0
MW,PK,0
MW,PW,1
MW,PS,3
MW,PA,0
MW,PG,0
MW,PY,0
MW,PE,0
MW,PH,3
MW,PL,0
MW,PT,0
MW,QA,1
MW,RO,0
MW,RU,0
MW,RW,1
MW,KN,3
MW,LC,3
MW,WS,1
MW,SM,0
MW,ST,0
MW,SA,0
MW,SN,1
MW,RS,0
MW,SC,1
MW,SL,0
MW,SG,3
MW,SK,0
MW,SI,0
MW,SB,0
MW,SO,1
MW,ZA,3
MW,KR,0
MW,SS,0
MW,ES,0
MW,LK,2
MW,VC,3
MW,SD,0
MW,SR,0
MW,SE,0
MW,CH,0
MW,SY,0
MW,TW,0
MW,TJ,0
MW,TZ,3
MW,TH,0
MW,TL,1
MW,TG,1
MW,TO,0
MW,TT,3
MW,TN,0
MW,TR,0
MW,TM,0
MW,TV,1
MW,UG,3
MW,UA,0
MW,AE,0
MW,GB,0
MW,US,0
MW,UY,0
MW,UZ,0
MW,VU,3
MW,VA,0
MW,VE,0
MW,VN,0
MW,YE,0
MW,ZM,3
MW,ZW,3
MY,AF,0
MY,AL,3
MY,DZ,3
MY,AD,3
MY,AO,0
MY,AG,3
MY,AR,3
MY,AM,1
MY,AU,2
MY,AT,3
MY,AZ,1
MY,BS,3
MY,BH,1
MY,BD,1
MY,BB,3
MY,BY,3
MY,BE,3
MY,BZ,3
MY,BJ,0
MY,BT,0
MY,BO,1
MY,BA,3
MY,BW,3
MY,BR,3
MY,BN,3
MY,BG,3
MY,BF,0
MY,BI,0
MY,KH,3
MY,CM,0
MY,CA,0
MY,CV,1
MY,CF,0
MY,TD,0
MY,CL,3
MY,CN,0
MY,CO,0
MY,KM,1
MY,CG,0
MY,CD,0
MY,CR,3
MY,CI,2
MY,HR,3
MY,CU,3
MY,CY,3
MY,CZ,3
MY,DK,3
MY,DJ,1
MY,DM,3
MY,DO,3
MY,EC,3
MY,EG,1
MY,SV,3
MY,GQ,0
MY,ER,0
MY,EE,3
MY,SZ,3
MY,ET,1
MY,FJ,3
MY,FI,3
MY,FR,3
MY,GA,1
MY,GM,3
MY,GE,3
MY,DE,3
MY,GH,0
MY,GR,3
MY,GD,3
MY,GT,3
MY,GN,0
MY,GW,1
MY,GY,3
MY,HT,3
MY,HN,3
MY,HK,3
MY,HU,3
MY,IS,3
MY,IN,2
MY,ID,3
MY,IR,3
MY,IQ,0
MY,IE,3
MY,IL,0
MY,IT,3
MY,JM,3
MY,JP,3
MY,JO,1
MY,KZ,3
MY,KE,3
MY,KI,3
MY,XK,3
MY,KW,1
MY,KG,3
MY,LA,3
MY,LV,3
MY,LB,1
MY,LS,3
MY,LR,0
MY,LY,0
MY,LI,3
MY,LT,3
MY,LU,3
MY,MO,3
MY,MG,1
MY,MW,3
MY,MY,-1
MY,MV,1
MY,ML,0
MY,MT,3
MY,MH,1
MY,MR,1
MY,MU,3
MY,MX,3
MY,FM,3
MY,MD,3
MY,MC,3
MY,MN,3
MY,ME,3
MY,MA,3
MY,MZ,1
MY,MM,1
MY,NA,3
MY,NR,0
MY,NP,1
MY,NL,3
MY,NZ,3
MY,NI,3
MY,NE,0
MY,NG,0
MY,KP,0
MY,MK,3
MY,NO,3
MY,OM,1
MY,PK,0
MY,PW,1
MY,PS,3
MY,PA,3
MY,PG,1
MY,PY,0
MY,PE,3
MY,PH,3
MY,PL,3
MY,PT,3
MY,QA,3
MY,RO,3
MY,RU,0
MY,RW,1
MY,KN,3
MY,LC,1
MY,WS,1
MY,SM,3
MY,ST,0
MY,SA,0
MY,SN,3
MY,RS,0
MY,SC,1
MY,SL,0
MY,SG,3
MY,SK,3
MY,SI,3
MY,SB,1
MY,SO,1
MY,ZA,3
MY,KR,3
MY,SS,0
MY,ES,3
MY,LK,2
MY,VC,3
MY,SD,1
MY,SR,3
MY,SE,3
MY,CH,3
MY,SY,0
MY,TW,3
MY,TJ,1
MY,TZ,3
MY,TH,3
MY,TL,1
MY,TG,1
MY,TO,1
MY,TT,3
MY,TN,3
MY,TR,3
MY,TM,0
MY,TV,1
MY,UG,1
MY,UA,0
MY,AE,3
MY,GB,3
MY,US,0
MY,UY,3
MY,UZ,3
MY,VU,3
MY,VA,3
MY,VE,3
MY,VN,3
MY,YE,1
MY,ZM,3
MY,ZW,3
MV,AF,0
MV,AL,0
MV,DZ,0
MV,AD,0
MV,AO,0
MV,AG,3
MV,AR,0
MV,AM,1
MV,AU,0
MV,AT,0
MV,AZ,1
MV,BS,3
MV,BH,0
MV,BD,3
MV,BB,3
MV,BY,0
MV,BE,0
MV,BZ,3
MV,BJ,0
MV,BT,3
MV,BO,1
MV,BA,0
MV,BW,3
MV,BR,0
MV,BN,3
MV,BG,0
MV,BF,0
MV,BI,0
MV,KH,1
MV,CM,0
MV,CA,0
MV,CV,1
MV,CF,0
MV,TD,0
MV,CL,0
MV,CN,0
MV,CO,0
MV,KM,1
MV,CG,0
MV,CD,0
MV,CR,3
MV,CI,2
MV,HR,0
MV,CU,1
MV,CY,0
MV,CZ,0
MV,DK,0
MV,DJ,1
MV,DM,3
MV,DO,0
MV,EC,3
MV,EG,1
MV,SV,0
MV,GQ,0
MV,ER,0
MV,EE,0
MV,SZ,3
MV,ET,1
MV,FJ,3
MV,FI,0
MV,FR,0
MV,GA,1
MV,GM,3
MV,GE,0
MV,DE,0
MV,GH,0
MV,GR,0
MV,GD,3
MV,GT,0
MV,GN,0
MV,GW,1
MV,GY,0
MV,HT,3
MV,HN,0
MV,HK,3
MV,HU,0
MV,IS,0
MV,IN,3
MV,ID,3
MV,IR,1
MV,IQ,0
MV,IE,3
MV,IL,0
MV,IT,0
MV,JM,3
MV,JP,0
MV,JO,1
MV,KZ,0
MV,KE,3
MV,KI,0
MV,XK,3
MV,KW,0
MV,KG,0
MV,LA,1
MV,LV,0
MV,LB,0
MV,LS,3
MV,LR,0
MV,LY,0
MV,LI,0
MV,LT,0
MV,LU,0
MV,MO,1
MV,MG,1
MV,MW,1
MV,MY,3
MV,MV,-1
MV,ML,0
MV,MT,0
MV,MH,1
MV,MR,1
MV,MU,3
MV,MX,0
MV,FM,3
MV,MD,0
MV,MC,0
MV,MN,0
MV,ME,0
MV,MA,0
MV,MZ,1
MV,MM,1
MV,NA,0
MV,NR,0
MV,NP,1
MV,NL,0
MV,NZ,0
MV,NI,1
MV,NE,0
MV,NG,0
MV,KP,0
MV,MK,0
MV,NO,0
MV,OM,0
MV,PK,3
MV,PW,1
MV,PS,3
MV,PA,3
MV,PG,1
MV,PY,0
MV,PE,0
MV,PH,3
MV,PL,0
MV,PT,0
MV,QA,3
MV,RO,0
MV,RU,0
MV,RW,1
MV,KN,3
MV,LC,3
MV,WS,1
MV,SM,0
MV,ST,0
MV,SA,0
MV,SN,0
MV,RS,0
MV,SC,1
MV,SL,0
MV,SG,3
MV,SK,0
MV,SI,0
MV,SB,1
MV,SO,1
MV,ZA,3
MV,KR,0
MV,SS,0
MV,ES,0
MV,LK,1
MV,VC,3
MV,SD,0
MV,SR,0
MV,SE,0
MV,CH,0
MV,SY,0
MV,TW,0
MV,TJ,0
MV,TZ,1
MV,TH,1
MV,TL,1
MV,TG,1
MV,TO,0
MV,TT,3
MV,TN,3
MV,TR,1
MV,TM,0
MV,TV,1
MV,UG,1
MV,UA,0
MV,AE,1
MV,GB,3
MV,US,0
MV,UY,0
MV,UZ,1
MV,VU,3
MV,VA,0
MV,VE,0
MV,VN,0
MV,YE,0
MV,ZM,3
MV,ZW,3
ML,AF,0
ML,AL,0
ML,DZ,3
ML,AD,0
ML,AO,0
ML,AG,0
ML,AR,0
ML,AM,0
ML,AU,0
ML,AT,0
ML,AZ,0
ML,BS,3
ML,BH,0
ML,BD,1
ML,BB,3
ML,BY,0
ML,BE,0
ML,BZ,0
ML,BJ,3
ML,BT,0
ML,BO,1
ML,BA,0
ML,BW,0
ML,BR,0
ML,BN,0
ML,BG,0
ML,BF,3
ML,BI,0
ML,KH,1
ML,CM,3
ML,CA,0
ML,CV,3
ML,CF,0
ML,TD,3
ML,CL,0
ML,CN,0
ML,CO,0
ML,KM,1
ML,CG,0
ML,CD,0
ML,CR,0
ML,CI,3
ML,HR,0
ML,CU,1
ML,CY,0
ML,CZ,0
ML,DK,0
ML,DJ,1
ML,DM,3
ML,DO,0
ML,EC,3
ML,EG,0
ML,SV,0
ML,GQ,0
ML,ER,0
ML,EE,0
ML,SZ,0
ML,ET,1
ML,FJ,0
ML,FI,0
ML,FR,0
ML,GA,1
ML,GM,3
ML,GE,0
ML,DE,0
ML,GH,3
ML,GR,0
ML,GD,0
ML,GT,0
ML,GN,3
ML,GW,3
ML,GY,0
ML,HT,3
ML,HN,0
ML,HK,3
ML,HU,0
ML,IS,0
ML,IN,2
ML,ID,3
ML,IR,1
ML,IQ,0
ML,IE,0
ML,IL,0
ML,IT,0
ML,JM,0
ML,JP,0
ML,JO,0
ML,KZ,0
ML,KE,1
ML,KI,0
ML,XK,0
ML,KW,0
ML,KG,0
ML,LA,1
ML,LV,0
ML,LB,0
ML,LS,1
ML,LR,3
ML,LY,0
ML,LI,0
ML,LT,0
ML,LU,0
ML,MO,3
ML,MG,1
ML,MW,0
ML,MY,0
ML,MV,1
ML,ML,-1
ML,MT,0
ML,MH,0
ML,MR,3
ML,MU,0
ML,MX,0
ML,FM,3
ML,MD,0
ML,MC,0
ML,MN,0
ML,ME,0
ML,MA,0
ML,MZ,1
ML,MM,0
ML,NA,0
ML,NR,0
ML,NP,1
ML,NL,0
ML,NZ,0
ML,NI,0
ML,NE,3
ML,NG,3
ML,KP,0
ML,MK,0
ML,NO,0
ML,OM,0
ML,PK,0
ML,PW,1
ML,PS,0
ML,PA,0
ML,PG,0
ML,PY,0
ML,PE,0
ML,PH,3
ML,PL,0
ML,PT,0
ML,QA,1
ML,RO,0
ML,RU,0
ML,RW,1
ML,KN,0
ML,LC,1
ML,WS,1
ML,SM,0
ML,ST,0
ML,SA,0
ML,SN,3
ML,RS,0
ML,SC,1
ML,SL,3
ML,SG,0
ML,SK,0
ML,SI,0
ML,SB,0
ML,SO,1
ML,ZA,0
ML,KR,0
ML,SS,0
ML,ES,0
ML,LK,0
ML,VC,3
ML,SD,0
ML,SR,0
ML,SE,0
ML,CH,0
ML,SY,0
ML,TW,0
ML,TJ,0
ML,TZ,0
ML,TH,0
ML,TL,1
ML,TG,3
ML,TO,0
ML,TT,0
ML,TN,3
ML,TR,0
ML,TM,0
ML,TV,1
ML,UG,1
ML,UA,0
ML,AE,0
ML,GB,0
ML,US,0
ML,UY,0
ML,UZ,0
ML,VU,0
ML,VA,0
ML,VE,0
ML,VN,0
ML,YE,0
ML,ZM,0
ML,ZW,0
MT,AF,0
MT,AL,3
MT,DZ,0
MT,AD,3
MT,AO,1
MT,AG,3
MT,AR,3
MT,AM,3
MT,AU,2
MT,AT,3
MT,AZ,1
MT,BS,3
MT,BH,1
MT,BD,1
MT,BB,3
MT,BY,3
MT,BE,3
MT,BZ,3
MT,BJ,0
MT,BT,0
MT,BO,1
MT,BA,3
MT,BW,3
MT,BR,3
MT,BN,3
MT,BG,3
MT,BF,1
MT,BI,0
MT,KH,1
MT,CM,0
MT,CA,2
MT,CV,3
MT,CF,0
MT,TD,0
MT,CL,3
MT,CN,0
MT,CO,3
MT,KM,1
MT,CG,0
MT,CD,0
MT,CR,3
MT,CI,2
MT,HR,3
MT,CU,1
MT,CY,3
MT,CZ,3
MT,DK,3
MT,DJ,1
