Passport,Destination,Requirement
Macao,Central African Republic,visa required
Macao,Chad,visa required
Macao,Chile,90
Macao,China,visa free
Macao,Colombia,e-visa
Macao,Comoros,visa on arrival
Macao,Congo,visa required
Macao,DR Congo,e-visa
Macao,Costa Rica,visa required
Macao,Ivory Coast,e-visa
Macao,Croatia,90
Macao,Cuba,visa required
Macao,Cyprus,90
Macao,Czech Republic,90
Macao,Denmark,90
Macao,Djibouti,e-visa
Macao,Dominica,180
Macao,Dominican Republic,visa free
Macao,Ecuador,90
Macao,Egypt,90
Macao,El Salvador,visa required
Macao,Equatorial Guinea,visa required
Macao,Eritrea,visa required
Macao,Estonia,90
Macao,Swaziland,visa required
Macao,Ethiopia,visa on arrival
Macao,Fiji,120
Macao,Finland,90
Macao,France,90
Macao,Gabon,e-visa
Macao,Gambia,visa required
Macao,Georgia,visa required
Macao,Germany,90
Macao,Ghana,visa required
Macao,Greece,90
Macao,Grenada,90
Macao,Guatemala,visa required
Macao,Guinea,e-visa
Macao,Guinea-Bissau,visa on arrival
Macao,Guyana,visa on arrival
Macao,Haiti,90
Macao,Honduras,visa required
Macao,Hong Kong,7
Macao,Hungary,90
Macao,Iceland,90
Macao,India,visa required
Macao,Indonesia,covid ban
Macao,Iran,21
Macao,Iraq,visa required
Macao,Ireland,90
Macao,Israel,90
Macao,Italy,90
Macao,Jamaica,visa required
Macao,Japan,90
Macao,Jordan,visa on arrival
Macao,Kazakhstan,e-visa
Macao,Kenya,e-visa
Macao,Kiribati,30
Macao,Kosovo,90
Macao,Kuwait,visa required
Macao,Kyrgyzstan,e-visa
Macao,Laos,visa on arrival
Macao,Latvia,90
Macao,Lebanon,visa on arrival
Macao,Lesotho,e-visa
Macao,Liberia,visa required
Macao,Libya,visa required
Macao,Liechtenstein,90
Macao,Lithuania,90
Macao,Luxembourg,90
Macao,Macao,-1
Macao,Madagascar,visa on arrival
Macao,Malawi,visa on arrival
Macao,Malaysia,30
Macao,Maldives,visa on arrival
Macao,Mali,90
Macao,Malta,90
Macao,Marshall Islands,covid ban
Macao,Mauritania,visa on arrival
Macao,Mauritius,90
Macao,Mexico,180
Macao,Micronesia,covid ban
Macao,Moldova,90
Macao,Monaco,90
Macao,Mongolia,90
Macao,Montenegro,90
Macao,Morocco,90
Macao,Mozambique,visa on arrival
Macao,Myanmar,visa required
Macao,Namibia,90
Macao,Nauru,visa required
Macao,Nepal,visa on arrival
Macao,Netherlands,90
Macao,New Zealand,e-visa
Macao,Nicaragua,90
Macao,Niger,visa required
Macao,Nigeria,visa on arrival
Macao,North Korea,visa required
Macao,North Macedonia,90
Macao,Norway,90
Macao,Oman,visa on arrival
Macao,Pakistan,visa required
Macao,Palau,visa on arrival
Macao,Palestine,visa free
Macao,Panama,visa required
Macao,Papua New Guinea,visa on arrival
Macao,Paraguay,visa required
Macao,Peru,visa required
Macao,Philippines,14
Macao,Poland,90
Macao,Portugal,90
Macao,Qatar,visa on arrival
Macao,Romania,90
Macao,Russia,30
Macao,Rwanda,visa on arrival
Macao,Saint Kitts and Nevis,31
Macao,Saint Lucia,visa on arrival
Macao,Samoa,30
Macao,San Marino,90
Macao,Sao Tome and Principe,e-visa
Macao,Saudi Arabia,visa on arrival
Macao,Senegal,visa required
Macao,Serbia,90
Macao,Seychelles,90
Macao,Sierra Leone,visa on arrival
Macao,Singapore,30
Macao,Slovakia,90
Macao,Slovenia,90
Macao,Solomon Islands,visa required
Macao,Somalia,visa on arrival
Macao,South Africa,30
Macao,South Korea,visa required
Macao,South Sudan,e-visa
Macao,Spain,90
Macao,Sri Lanka,e-visa
Macao,Saint Vincent and the Grenadines,30
Macao,Sudan,visa required
Macao,Suriname,e-visa
Macao,Sweden,90
Macao,Switzerland,90
Macao,Syria,visa required
Macao,Taiwan,covid ban
Macao,Tajikistan,e-visa
Macao,Tanzania,90
Macao,Thailand,30
Macao,Timor-Leste,visa on arrival
Macao,Togo,visa on arrival
Macao,Tonga,covid ban
Macao,Trinidad and Tobago,visa required
Macao,Tunisia,visa required
Macao,Turkey,30
Macao,Turkmenistan,visa required
Macao,Tuvalu,visa on arrival
Macao,Uganda,e-visa
Macao,Ukraine,30
Macao,United Arab Emirates,visa on arrival
Macao,United Kingdom,180
Macao,United States,visa required
Macao,Uruguay,90
Macao,Uzbekistan,e-visa
Macao,Vanuatu,covid ban
Macao,Vatican,90
Macao,Venezuela,visa required
Macao,Vietnam,e-visa
Macao,Yemen,visa required
Macao,Zambia,e-visa
Macao,Zimbabwe,visa on arrival
Macao,Afghanistan,visa required
Madagascar,Albania,e-visa
Madagascar,Algeria,visa required
Madagascar,Andorra,visa required
Madagascar,Angola,visa on arrival
Madagascar,Antigua and Barbuda,visa free
Madagascar,Argentina,visa required
Madagascar,Armenia,visa required
Madagascar,Australia,e-visa
Madagascar,Austria,visa required
Madagascar,Azerbaijan,covid ban
Madagascar,Bahamas,visa required
Madagascar,Bahrain,e-visa
Madagascar,Bangladesh,visa on arrival
Madagascar,Barbados,visa required
Madagascar,Belarus,visa required
Madagascar,Belgium,visa required
Madagascar,Belize,visa required
Madagascar,Benin,90
Madagascar,Bhutan,visa required
Madagascar,Bolivia,visa on arrival
Madagascar,Bosnia and Herzegovina,visa required
Madagascar,Botswana,e-visa
Madagascar,Brazil,visa required
Madagascar,Brunei,visa required
Madagascar,Bulgaria,visa required
Madagascar,Burkina Faso,visa required
Madagascar,Burundi,visa on arrival
Madagascar,Cambodia,e-visa
Madagascar,Cameroon,covid ban
Madagascar,Canada,visa required
Madagascar,Cape Verde,visa on arrival
Madagascar,Central African Republic,visa required
Madagascar,Chad,visa required
Madagascar,Chile,visa required
Madagascar,China,visa required
Madagascar,Colombia,e-visa
Madagascar,Comoros,visa on arrival
Madagascar,Congo,visa required
Madagascar,DR Congo,e-visa
Madagascar,Costa Rica,visa required
Madagascar,Ivory Coast,e-visa
Madagascar,Croatia,visa required
Madagascar,Cuba,visa required
Madagascar,Cyprus,visa required
Madagascar,Czech Republic,visa required
Madagascar,Denmark,visa required
Madagascar,Djibouti,e-visa
Madagascar,Dominica,21
Madagascar,Dominican Republic,visa required
Madagascar,Ecuador,90
Madagascar,Egypt,visa required
Madagascar,El Salvador,90
Madagascar,Equatorial Guinea,visa required
Madagascar,Eritrea,visa required
Madagascar,Estonia,visa required
Madagascar,Swaziland,30
Madagascar,Ethiopia,e-visa
Madagascar,Fiji,visa required
Madagascar,Finland,visa required
Madagascar,France,visa required
Madagascar,Gabon,e-visa
Madagascar,Gambia,90
Madagascar,Georgia,e-visa
Madagascar,Germany,visa required
Madagascar,Ghana,visa on arrival
Madagascar,Greece,visa required
Madagascar,Grenada,visa required
Madagascar,Guatemala,90
Madagascar,Guinea,e-visa
Madagascar,Guinea-Bissau,visa on arrival
Madagascar,Guyana,visa on arrival
Madagascar,Haiti,90
Madagascar,Honduras,90
Madagascar,Hong Kong,14
Madagascar,Hungary,visa required
Madagascar,Iceland,visa required
Madagascar,India,e-visa
Madagascar,Indonesia,covid ban
Madagascar,Iran,e-visa
Madagascar,Iraq,visa required
Madagascar,Ireland,visa required
Madagascar,Israel,visa required
Madagascar,Italy,visa required
Madagascar,Jamaica,visa required
Madagascar,Japan,covid ban
Madagascar,Jordan,visa required
Madagascar,Kazakhstan,e-visa
Madagascar,Kenya,e-visa
Madagascar,Kiribati,visa required
Madagascar,Kosovo,visa required
Madagascar,Kuwait,visa required
Madagascar,Kyrgyzstan,e-visa
Madagascar,Laos,visa on arrival
Madagascar,Latvia,visa required
Madagascar,Lebanon,visa required
Madagascar,Lesotho,e-visa
Madagascar,Liberia,visa required
Madagascar,Libya,visa required
Madagascar,Liechtenstein,visa required
Madagascar,Lithuania,visa required
Madagascar,Luxembourg,visa required
Madagascar,Macao,covid ban
Madagascar,Madagascar,-1
Madagascar,Malawi,visa on arrival
Madagascar,Malaysia,30
Madagascar,Maldives,visa on arrival
Madagascar,Mali,visa required
Madagascar,Malta,visa required
Madagascar,Marshall Islands,covid ban
Madagascar,Mauritania,visa on arrival
Madagascar,Mauritius,visa on arrival
Madagascar,Mexico,visa required
Madagascar,Micronesia,covid ban
Madagascar,Moldova,e-visa
Madagascar,Monaco,visa required
Madagascar,Mongolia,visa required
Madagascar,Montenegro,visa required
Madagascar,Morocco,visa required
Madagascar,Mozambique,visa on arrival
Madagascar,Myanmar,visa required
Madagascar,Namibia,visa on arrival
Madagascar,Nauru,visa required
Madagascar,Nepal,visa on arrival
Madagascar,Netherlands,visa required
Madagascar,New Zealand,visa required
Madagascar,Nicaragua,90
Madagascar,Niger,visa required
Madagascar,Nigeria,visa on arrival
Madagascar,North Korea,visa required
Madagascar,North Macedonia,visa required
Madagascar,Norway,visa required
Madagascar,Oman,e-visa
Madagascar,Pakistan,e-visa
Madagascar,Palau,visa on arrival
Madagascar,Palestine,visa required
Madagascar,Panama,90
Madagascar,Papua New Guinea,visa required
Madagascar,Paraguay,visa required
Madagascar,Peru,visa required
Madagascar,Philippines,30
Madagascar,Poland,visa required
Madagascar,Portugal,visa required
Madagascar,Qatar,e-visa
Madagascar,Romania,visa required
Madagascar,Russia,visa required
Madagascar,Rwanda,visa on arrival
Madagascar,Saint Kitts and Nevis,e-visa
Madagascar,Saint Lucia,visa on arrival
Madagascar,Samoa,visa on arrival
Madagascar,San Marino,visa required
Madagascar,Sao Tome and Principe,e-visa
Madagascar,Saudi Arabia,visa required
Madagascar,Senegal,visa required
Madagascar,Serbia,visa required
Madagascar,Seychelles,90
Madagascar,Sierra Leone,visa on arrival
Madagascar,Singapore,30
Madagascar,Slovakia,visa required
Madagascar,Slovenia,visa required
Madagascar,Solomon Islands,visa required
Madagascar,Somalia,visa on arrival
Madagascar,South Africa,90
Madagascar,South Korea,visa required
Madagascar,South Sudan,e-visa
Madagascar,Spain,visa required
Madagascar,Sri Lanka,e-visa
Madagascar,Saint Vincent and the Grenadines,30
Madagascar,Sudan,visa required
Madagascar,Suriname,e-visa
Madagascar,Sweden,visa required
Madagascar,Switzerland,visa required
Madagascar,Syria,visa required
Madagascar,Taiwan,covid ban
Madagascar,Tajikistan,e-visa
Madagascar,Tanzania,90
Madagascar,Thailand,visa required
Madagascar,Timor-Leste,visa on arrival
Madagascar,Togo,visa on arrival
Madagascar,Tonga,covid ban
Madagascar,Trinidad and Tobago,visa required
Madagascar,Tunisia,visa required
Madagascar,Turkey,visa required
Madagascar,Turkmenistan,visa required
Madagascar,Tuvalu,visa on arrival
Madagascar,Uganda,90
Madagascar,Ukraine,visa required
Madagascar,United Arab Emirates,e-visa
Madagascar,United Kingdom,visa required
Madagascar,United States,visa required
Madagascar,Uruguay,visa required
Madagascar,Uzbekistan,e-visa
Madagascar,Vanuatu,covid ban
Madagascar,Vatican,visa required
Madagascar,Venezuela,visa required
Madagascar,Vietnam,visa required
Madagascar,Yemen,visa required
Madagascar,Zambia,visa on arrival
Madagascar,Zimbabwe,90
Madagascar,Afghanistan,visa required
Malawi,Albania,e-visa
Malawi,Algeria,visa required
Malawi,Andorra,visa required
Malawi,Angola,visa on arrival
Malawi,Antigua and Barbuda,180
Malawi,Argentina,visa required
Malawi,Armenia,visa required
Malawi,Australia,e-visa
Malawi,Austria,visa required
Malawi,Azerbaijan,covid ban
Malawi,Bahamas,90
Malawi,Bahrain,e-visa
Malawi,Bangladesh,90
Malawi,Barbados,180
Malawi,Belarus,visa required
Malawi,Belgium,visa required
Malawi,Belize,visa free
Malawi,Benin,90
Malawi,Bhutan,visa required
Malawi,Bolivia,visa on arrival
Malawi,Bosnia and Herzegovina,visa required
Malawi,Botswana,90
Malawi,Brazil,visa required
Malawi,Brunei,visa required
Malawi,Bulgaria,visa required
Malawi,Burkina Faso,visa required
Malawi,Burundi,visa on arrival
Malawi,Cambodia,e-visa
Malawi,Cameroon,covid ban
Malawi,Canada,visa required
Malawi,Cape Verde,visa on arrival
Malawi,Central African Republic,visa required
Malawi,Chad,visa required
Malawi,Chile,visa required
Malawi,China,visa required
Malawi,Colombia,e-visa
Malawi,Comoros,visa on arrival
Malawi,Congo,visa required
Malawi,DR Congo,e-visa
Malawi,Costa Rica,visa required
Malawi,Ivory Coast,e-visa
Malawi,Croatia,visa required
Malawi,Cuba,visa required
Malawi,Cyprus,visa required
Malawi,Czech Republic,visa required
Malawi,Denmark,visa required
Malawi,Djibouti,e-visa
Malawi,Dominica,180
Malawi,Dominican Republic,visa required
Malawi,Ecuador,90
Malawi,Egypt,visa required
Malawi,El Salvador,visa required
Malawi,Equatorial Guinea,visa required
Malawi,Eritrea,visa required
Malawi,Estonia,visa required
Malawi,Swaziland,30
Malawi,Ethiopia,e-visa
Malawi,Fiji,120
Malawi,Finland,visa required
Malawi,France,visa required
Malawi,Gabon,e-visa
Malawi,Gambia,90
Malawi,Georgia,e-visa
Malawi,Germany,visa required
Malawi,Ghana,visa on arrival
Malawi,Greece,visa required
Malawi,Grenada,90
Malawi,Guatemala,visa required
Malawi,Guinea,e-visa
Malawi,Guinea-Bissau,visa on arrival
Malawi,Guyana,visa on arrival
Malawi,Haiti,90
Malawi,Honduras,visa required
Malawi,Hong Kong,90
Malawi,Hungary,visa required
Malawi,Iceland,visa required
Malawi,India,e-visa
Malawi,Indonesia,covid ban
Malawi,Iran,e-visa
Malawi,Iraq,visa required
Malawi,Ireland,visa required
Malawi,Israel,90
Malawi,Italy,visa required
Malawi,Jamaica,visa free
Malawi,Japan,covid ban
Malawi,Jordan,visa on arrival
Malawi,Kazakhstan,e-visa
Malawi,Kenya,90
Malawi,Kiribati,120
Malawi,Kosovo,90
Malawi,Kuwait,visa required
Malawi,Kyrgyzstan,e-visa
Malawi,Laos,visa on arrival
Malawi,Latvia,visa required
Malawi,Lebanon,visa required
Malawi,Lesotho,90
Malawi,Liberia,visa required
Malawi,Libya,visa required
Malawi,Liechtenstein,visa required
Malawi,Lithuania,visa required
Malawi,Luxembourg,visa required
Malawi,Macao,covid ban
Malawi,Madagascar,visa on arrival
Malawi,Malawi,-1
Malawi,Malaysia,30
Malawi,Maldives,visa on arrival
Malawi,Mali,visa required
Malawi,Malta,visa required
Malawi,Marshall Islands,covid ban
Malawi,Mauritania,visa on arrival
Malawi,Mauritius,90
Malawi,Mexico,visa required
Malawi,Micronesia,covid ban
Malawi,Moldova,e-visa
Malawi,Monaco,visa required
Malawi,Mongolia,visa required
Malawi,Montenegro,visa required
Malawi,Morocco,visa required
Malawi,Mozambique,visa free
Malawi,Myanmar,visa required
Malawi,Namibia,90
Malawi,Nauru,visa required
Malawi,Nepal,visa on arrival
Malawi,Netherlands,visa required
Malawi,New Zealand,visa required
Malawi,Nicaragua,visa on arrival
Malawi,Niger,visa required
Malawi,Nigeria,visa on arrival
Malawi,North Korea,visa required
Malawi,North Macedonia,visa required
Malawi,Norway,visa required
Malawi,Oman,e-visa
Malawi,Pakistan,e-visa
Malawi,Palau,visa on arrival
Malawi,Palestine,visa free
Malawi,Panama,visa required
Malawi,Papua New Guinea,visa required
Malawi,Paraguay,visa required
Malawi,Peru,visa required
Malawi,Philippines,30
Malawi,Poland,visa required
Malawi,Portugal,visa required
Malawi,Qatar,e-visa
Malawi,Romania,visa required
Malawi,Russia,visa required
Malawi,Rwanda,visa on arrival
Malawi,Saint Kitts and Nevis,90
Malawi,Saint Lucia,42
Malawi,Samoa,visa on arrival
Malawi,San Marino,visa required
Malawi,Sao Tome and Principe,e-visa
Malawi,Saudi Arabia,visa required
Malawi,Senegal,visa required
Malawi,Serbia,visa required
Malawi,Seychelles,90
Malawi,Sierra Leone,visa on arrival
Malawi,Singapore,30
Malawi,Slovakia,visa required
Malawi,Slovenia,visa required
Malawi,Solomon Islands,visa required
Malawi,Somalia,visa on arrival
Malawi,South Africa,30
Malawi,South Korea,visa required
Malawi,South Sudan,e-visa
Malawi,Spain,visa required
Malawi,Sri Lanka,e-visa
Malawi,Saint Vincent and the Grenadines,30
Malawi,Sudan,visa required
Malawi,Suriname,e-visa
Malawi,Sweden,visa required
Malawi,Switzerland,visa required
Malawi,Syria,visa required
Malawi,Taiwan,covid ban
Malawi,Tajikistan,e-visa
Malawi,Tanzania,90
Malawi,Thailand,visa required
Malawi,Timor-Leste,visa on arrival
Malawi,Togo,visa on arrival
Malawi,Tonga,covid ban
Malawi,Trinidad and Tobago,visa free
Malawi,Tunisia,visa required
Malawi,Turkey,visa required
Malawi,Turkmenistan,visa required
Malawi,Tuvalu,visa on arrival
Malawi,Uganda,90
Malawi,Ukraine,visa required
Malawi,United Arab Emirates,e-visa
Malawi,United Kingdom,visa required
Malawi,United States,visa required
Malawi,Uruguay,visa required
Malawi,Uzbekistan,e-visa
Malawi,Vanuatu,covid ban
Malawi,Vatican,visa required
Malawi,Venezuela,visa required
Malawi,Vietnam,visa required
Malawi,Yemen,visa required
Malawi,Zambia,90
Malawi,Zimbabwe,90
Malawi,Afghanistan,visa required
Malaysia,Albania,90
Malaysia,Algeria,90
Malaysia,Andorra,90
Malaysia,Angola,visa on arrival
Malaysia,Antigua and Barbuda,180
Malaysia,Argentina,30
Malaysia,Armenia,e-visa
Malaysia,Australia,e-visa
Malaysia,Austria,90
Malaysia,Azerbaijan,visa on arrival
Malaysia,Bahamas,90
Malaysia,Bahrain,visa on arrival
Malaysia,Bangladesh,visa on arrival
Malaysia,Barbados,180
Malaysia,Belarus,30
Malaysia,Belgium,90
Malaysia,Belize,visa free
Malaysia,Benin,e-visa
Malaysia,Bhutan,visa required
Malaysia,Bolivia,visa on arrival
Malaysia,Bosnia and Herzegovina,90
Malaysia,Botswana,90
Malaysia,Brazil,90
Malaysia,Brunei,30
Malaysia,Bulgaria,90
Malaysia,Burkina Faso,visa required
Malaysia,Burundi,visa on arrival
Malaysia,Cambodia,30
Malaysia,Cameroon,covid ban
Malaysia,Canada,visa required
Malaysia,Cape Verde,visa on arrival
Malaysia,Central African Republic,visa required
Malaysia,Chad,visa required
Malaysia,Chile,30
Malaysia,China,visa required
Malaysia,Colombia,e-visa
Malaysia,Comoros,visa on arrival
Malaysia,Congo,visa required
Malaysia,DR Congo,e-visa
Malaysia,Costa Rica,90
Malaysia,Ivory Coast,e-visa
Malaysia,Croatia,90
Malaysia,Cuba,90
Malaysia,Cyprus,90
Malaysia,Czech Republic,90
Malaysia,Denmark,90
Malaysia,Djibouti,e-visa
Malaysia,Dominica,180
Malaysia,Dominican Republic,visa free
Malaysia,Ecuador,90
Malaysia,Egypt,visa on arrival
Malaysia,El Salvador,90
Malaysia,Equatorial Guinea,visa required
Malaysia,Eritrea,visa required
Malaysia,Estonia,90
Malaysia,Swaziland,30
Malaysia,Ethiopia,e-visa
Malaysia,Fiji,120
Malaysia,Finland,90
Malaysia,France,90
Malaysia,Gabon,e-visa
Malaysia,Gambia,90
Malaysia,Georgia,360
Malaysia,Germany,90
Malaysia,Ghana,visa required
Malaysia,Greece,90
Malaysia,Grenada,90
Malaysia,Guatemala,90
Malaysia,Guinea,e-visa
Malaysia,Guinea-Bissau,visa on arrival
Malaysia,Guyana,60
Malaysia,Haiti,90
Malaysia,Honduras,90
Malaysia,Hong Kong,90
Malaysia,Hungary,90
Malaysia,Iceland,90
Malaysia,India,visa required
Malaysia,Indonesia,30
Malaysia,Iran,15
Malaysia,Iraq,visa required
Malaysia,Ireland,90
Malaysia,Israel,visa required
Malaysia,Italy,90
Malaysia,Jamaica,visa free
Malaysia,Japan,90
Malaysia,Jordan,visa on arrival
Malaysia,Kazakhstan,30
Malaysia,Kenya,30
Malaysia,Kiribati,120
Malaysia,Kosovo,90
Malaysia,Kuwait,e-visa
Malaysia,Kyrgyzstan,30
Malaysia,Laos,30
Malaysia,Latvia,90
Malaysia,Lebanon,visa on arrival
Malaysia,Lesotho,90
Malaysia,Liberia,visa required
Malaysia,Libya,visa required
Malaysia,Liechtenstein,90
Malaysia,Lithuania,90
Malaysia,Luxembourg,90
Malaysia,Macao,covid ban
Malaysia,Madagascar,visa on arrival
Malaysia,Malawi,90
Malaysia,Malaysia,-1
Malaysia,Maldives,visa on arrival
Malaysia,Mali,visa required
Malaysia,Malta,90
Malaysia,Marshall Islands,covid ban
Malaysia,Mauritania,visa on arrival
Malaysia,Mauritius,90
Malaysia,Mexico,180
Malaysia,Micronesia,covid ban
Malaysia,Moldova,90
Malaysia,Monaco,90
Malaysia,Mongolia,30
Malaysia,Montenegro,90
Malaysia,Morocco,90
Malaysia,Mozambique,visa on arrival
Malaysia,Myanmar,visa required
Malaysia,Namibia,90
Malaysia,Nauru,visa required
Malaysia,Nepal,visa on arrival
Malaysia,Netherlands,90
Malaysia,New Zealand,e-visa
Malaysia,Nicaragua,90
Malaysia,Niger,visa required
Malaysia,Nigeria,visa on arrival
Malaysia,North Korea,visa required
Malaysia,North Macedonia,90
Malaysia,Norway,90
Malaysia,Oman,visa on arrival
Malaysia,Pakistan,e-visa
Malaysia,Palau,visa on arrival
Malaysia,Palestine,visa free
Malaysia,Panama,90
Malaysia,Papua New Guinea,visa on arrival
Malaysia,Paraguay,visa required
Malaysia,Peru,180
Malaysia,Philippines,30
Malaysia,Poland,90
Malaysia,Portugal,90
Malaysia,Qatar,90
Malaysia,Romania,90
Malaysia,Russia,visa required
Malaysia,Rwanda,visa on arrival
Malaysia,Saint Kitts and Nevis,90
Malaysia,Saint Lucia,visa on arrival
Malaysia,Samoa,visa on arrival
Malaysia,San Marino,90
Malaysia,Sao Tome and Principe,e-visa
Malaysia,Saudi Arabia,visa on arrival
Malaysia,Senegal,visa required
Malaysia,Serbia,visa required
Malaysia,Seychelles,90
Malaysia,Sierra Leone,visa on arrival
Malaysia,Singapore,30
Malaysia,Slovakia,90
Malaysia,Slovenia,90
Malaysia,Solomon Islands,visa on arrival
Malaysia,Somalia,visa on arrival
Malaysia,South Africa,30
Malaysia,South Korea,e-visa
Malaysia,South Sudan,e-visa
Malaysia,Spain,90
Malaysia,Sri Lanka,e-visa
Malaysia,Saint Vincent and the Grenadines,30
Malaysia,Sudan,visa on arrival
Malaysia,Suriname,30
Malaysia,Sweden,90
Malaysia,Switzerland,90
Malaysia,Syria,visa required
Malaysia,Taiwan,covid ban
Malaysia,Tajikistan,30
Malaysia,Tanzania,90
Malaysia,Thailand,30
Malaysia,Timor-Leste,visa on arrival
Malaysia,Togo,visa on arrival
Malaysia,Tonga,covid ban
Malaysia,Trinidad and Tobago,visa free
Malaysia,Tunisia,90
Malaysia,Turkey,90
Malaysia,Turkmenistan,visa required
Malaysia,Tuvalu,visa on arrival
Malaysia,Uganda,e-visa
Malaysia,Ukraine,e-visa
Malaysia,United Arab Emirates,visa on arrival
Malaysia,United Kingdom,180
Malaysia,United States,visa required
Malaysia,Uruguay,30
Malaysia,Uzbekistan,30
Malaysia,Vanuatu,covid ban
Malaysia,Vatican,90
Malaysia,Venezuela,90
Malaysia,Vietnam,30
Malaysia,Yemen,visa on arrival
Malaysia,Zambia,90
Malaysia,Zimbabwe,90
Malaysia,Afghanistan,visa required
Maldives,Albania,e-visa
Maldives,Algeria,visa required
Maldives,Andorra,visa required
Maldives,Angola,visa on arrival
Maldives,Antigua and Barbuda,180
Maldives,Argentina,visa required
Maldives,Armenia,e-visa
Maldives,Australia,e-visa
Maldives,Austria,visa required
Maldives,Azerbaijan,e-visa
Maldives,Bahamas,90
Maldives,Bahrain,e-visa
Maldives,Bangladesh,90
Maldives,Barbados,180
Maldives,Belarus,visa required
Maldives,Belgium,visa required
Maldives,Belize,visa free
Maldives,Benin,e-visa
Maldives,Bhutan,14
Maldives,Bolivia,visa on arrival
Maldives,Bosnia and Herzegovina,visa required
Maldives,Botswana,90
Maldives,Brazil,visa required
Maldives,Brunei,14
Maldives,Bulgaria,visa required
Maldives,Burkina Faso,visa required
Maldives,Burundi,visa on arrival
Maldives,Cambodia,e-visa
Maldives,Cameroon,covid ban
Maldives,Canada,visa required
Maldives,Cape Verde,visa on arrival
Maldives,Central African Republic,visa required
Maldives,Chad,visa required
Maldives,Chile,visa required
Maldives,China,visa required
Maldives,Colombia,e-visa
Maldives,Comoros,visa on arrival
Maldives,Congo,visa required
Maldives,DR Congo,e-visa
Maldives,Costa Rica,90
Maldives,Ivory Coast,e-visa
Maldives,Croatia,visa required
Maldives,Cuba,visa required
Maldives,Cyprus,visa required
Maldives,Czech Republic,visa required
Maldives,Denmark,visa required
Maldives,Djibouti,e-visa
Maldives,Dominica,180
Maldives,Dominican Republic,visa required
Maldives,Ecuador,90
Maldives,Egypt,visa on arrival
Maldives,El Salvador,visa required
Maldives,Equatorial Guinea,visa required
Maldives,Eritrea,visa required
Maldives,Estonia,visa required
Maldives,Swaziland,30
Maldives,Ethiopia,e-visa
Maldives,Fiji,120
Maldives,Finland,visa required
Maldives,France,visa required
Maldives,Gabon,e-visa
Maldives,Gambia,90
Maldives,Georgia,e-visa
Maldives,Germany,visa required
Maldives,Ghana,visa required
Maldives,Greece,visa required
Maldives,Grenada,90
Maldives,Guatemala,visa required
Maldives,Guinea,e-visa
Maldives,Guinea-Bissau,visa on arrival
Maldives,Guyana,visa on arrival
Maldives,Haiti,90
Maldives,Honduras,visa required
Maldives,Hong Kong,90
Maldives,Hungary,visa required
Maldives,Iceland,visa required
Maldives,India,90
Maldives,Indonesia,covid ban
Maldives,Iran,e-visa
Maldives,Iraq,visa required
Maldives,Ireland,90
Maldives,Israel,visa required
Maldives,Italy,visa required
Maldives,Jamaica,visa free
Maldives,Japan,visa required
Maldives,Jordan,visa on arrival
Maldives,Kazakhstan,e-visa
Maldives,Kenya,90
Maldives,Kiribati,visa required
Maldives,Kosovo,90
Maldives,Kuwait,visa required
Maldives,Kyrgyzstan,e-visa
Maldives,Laos,visa on arrival
Maldives,Latvia,visa required
Maldives,Lebanon,visa required
Maldives,Lesotho,90
Maldives,Liberia,visa required
Maldives,Libya,visa required
Maldives,Liechtenstein,visa required
Maldives,Lithuania,visa required
Maldives,Luxembourg,visa required
Maldives,Macao,covid ban
Maldives,Madagascar,visa on arrival
Maldives,Malawi,visa on arrival
Maldives,Malaysia,90
Maldives,Maldives,-1
Maldives,Mali,visa required
Maldives,Malta,visa required
Maldives,Marshall Islands,covid ban
Maldives,Mauritania,visa on arrival
Maldives,Mauritius,90
Maldives,Mexico,visa required
Maldives,Micronesia,covid ban
Maldives,Moldova,e-visa
Maldives,Monaco,visa required
Maldives,Mongolia,visa required
Maldives,Montenegro,visa required
Maldives,Morocco,30
Maldives,Mozambique,visa on arrival
Maldives,Myanmar,visa required
Maldives,Namibia,visa required
Maldives,Nauru,visa required
Maldives,Nepal,visa on arrival
Maldives,Netherlands,visa required
Maldives,New Zealand,visa required
Maldives,Nicaragua,visa on arrival
Maldives,Niger,visa required
Maldives,Nigeria,visa on arrival
Maldives,North Korea,visa required
Maldives,North Macedonia,visa required
Maldives,Norway,visa required
Maldives,Oman,e-visa
Maldives,Pakistan,90
Maldives,Palau,visa on arrival
Maldives,Palestine,visa free
Maldives,Panama,90
Maldives,Papua New Guinea,visa on arrival
Maldives,Paraguay,visa required
Maldives,Peru,visa required
Maldives,Philippines,30
Maldives,Poland,visa required
Maldives,Portugal,visa required
Maldives,Qatar,30
Maldives,Romania,visa required
Maldives,Russia,90
Maldives,Rwanda,visa on arrival
Maldives,Saint Kitts and Nevis,90
Maldives,Saint Lucia,42
Maldives,Samoa,visa on arrival
Maldives,San Marino,visa required
Maldives,Sao Tome and Principe,e-visa
Maldives,Saudi Arabia,visa required
Maldives,Senegal,visa required
Maldives,Serbia,visa required
Maldives,Seychelles,90
Maldives,Sierra Leone,visa on arrival
Maldives,Singapore,30
Maldives,Slovakia,visa required
Maldives,Slovenia,visa required
Maldives,Solomon Islands,visa on arrival
Maldives,Somalia,visa on arrival
Maldives,South Africa,30
Maldives,South Korea,visa required
Maldives,South Sudan,e-visa
Maldives,Spain,visa required
